# NAME: be1000.5
# COMMENT: Beasley instances from ORLIB. Converted to a MAX-CUT problem.
1001 50492
3 455 84
3 464 76
3 470 -97
3 479 83
3 486 78
3 512 97
3 522 82
3 541 60
3 543 13
3 544 -44
3 546 35
3 554 -2
3 557 -24
3 562 4
3 563 -42
3 577 -66
3 579 33
3 584 52
3 597 -88
3 609 35
3 611 71
3 615 40
3 626 5
3 637 -55
3 640 -23
3 641 24
3 659 18
3 661 -13
3 662 59
3 667 -90
3 669 25
3 688 -36
3 693 -47
3 695 -22
3 707 29
3 712 -33
3 719 -64
3 720 98
3 726 -62
3 730 -62
3 758 64
3 768 46
3 783 90
3 817 -13
3 824 94
3 829 51
3 869 44
3 875 6
3 876 -14
3 878 -11
3 879 -23
3 884 97
3 890 -68
3 917 -10
3 919 63
3 922 -64
3 930 -14
3 936 79
3 940 -59
3 943 -81
3 945 -26
3 946 25
3 969 86
4 10 99
4 42 -65
4 50 24
4 58 71
4 87 50
4 95 32
4 110 32
4 121 -40
4 137 -7
4 140 91
4 185 -1
4 210 99
4 215 44
4 221 -36
4 223 -96
4 225 13
4 235 90
4 243 34
4 270 -30
4 276 8
4 278 2
4 285 -63
4 298 97
4 307 61
4 316 -85
4 352 -94
4 378 -70
4 395 24
4 404 37
4 417 80
4 429 -21
4 442 -37
4 497 3
4 526 -72
4 534 12
4 541 -85
4 543 33
4 545 -69
4 546 76
4 557 -36
4 570 -98
4 593 -58
4 602 61
4 612 30
4 631 58
4 635 -74
4 643 28
4 662 -89
4 673 -29
4 690 -10
4 696 -77
4 705 -92
4 706 -26
4 711 -93
4 719 -84
4 723 -66
4 730 -27
4 744 99
4 755 -40
4 761 16
4 763 90
4 769 -46
4 781 -37
4 786 -32
4 789 48
4 795 -41
4 808 89
4 815 -97
4 847 -64
4 855 -92
4 859 -29
4 866 47
4 868 -94
4 870 -5
4 871 -67
4 873 -38
4 883 86
4 905 -27
4 923 -76
4 952 -43
4 978 -4
4 982 67
4 984 31
4 987 -91
4 994 86
5 20 27
5 23 24
5 33 74
5 38 12
5 57 93
5 58 -4
5 82 -80
5 95 -56
5 104 -74
5 107 -2
5 109 -75
5 121 87
5 135 89
5 150 -34
5 171 -98
5 183 73
5 185 -36
5 192 -18
5 213 -11
5 223 -40
5 238 -38
5 248 22
5 256 -56
5 261 -39
5 267 67
5 269 85
5 276 74
5 291 -14
5 297 -19
5 298 -95
5 306 -41
5 308 -44
5 326 -23
5 331 86
5 353 -64
5 363 -5
5 367 64
5 373 -82
5 374 -12
5 385 19
5 399 51
5 404 -4
5 412 52
5 420 88
5 426 43
5 429 -13
5 446 58
5 457 -99
5 461 -75
5 471 32
5 475 83
5 478 7
5 482 -24
5 487 -81
5 494 -21
5 509 98
5 516 -12
5 518 94
5 526 77
5 552 -61
5 557 -30
5 561 66
5 562 46
5 566 73
5 579 -92
5 602 72
5 609 88
5 637 66
5 638 -42
5 641 -74
5 654 -47
5 667 -79
5 680 -6
5 693 -47
5 699 74
5 700 94
5 707 15
5 729 -99
5 732 -58
5 744 -96
5 764 23
5 773 18
5 781 37
5 789 -35
5 799 -63
5 804 -41
5 810 -48
5 813 40
5 842 74
5 844 91
5 854 -87
5 857 -6
5 864 86
5 889 6
5 892 -47
5 909 4
5 911 93
5 912 45
5 939 -92
5 956 64
5 959 76
5 964 52
5 967 -24
5 974 -28
5 975 -13
5 979 37
6 8 89
6 20 -75
6 36 -3
6 39 -27
6 44 -58
6 46 11
6 48 -8
6 59 -35
6 65 44
6 102 40
6 110 -71
6 133 -71
6 142 8
6 155 44
6 165 30
6 167 -8
6 212 -26
6 214 -60
6 222 -44
6 237 -99
6 243 14
6 248 81
6 297 -61
6 301 19
6 306 16
6 307 -77
6 317 -95
6 319 -51
6 322 32
6 338 -2
6 373 73
6 385 -71
6 411 57
6 421 31
6 425 -40
6 430 -48
6 434 -42
6 441 19
6 472 64
6 473 97
6 478 -3
6 492 57
6 519 17
6 531 -11
6 534 -14
6 535 13
6 549 -47
6 601 17
6 611 -71
6 616 32
6 645 -67
6 648 96
6 669 -19
6 677 36
6 682 -17
6 692 79
6 705 -81
6 721 -91
6 729 75
6 732 70
6 746 -41
6 750 -23
6 756 93
6 805 66
6 821 26
6 829 -78
6 838 -100
6 839 65
6 841 -74
6 843 34
6 855 -53
6 859 -21
6 870 93
6 871 29
6 872 -1
6 883 -54
6 903 73
6 910 -100
6 913 71
6 918 -82
6 920 -30
6 924 -34
6 941 6
6 946 80
6 951 -13
6 958 58
6 970 -58
6 987 -77
7 13 -45
7 18 -64
7 28 -59
7 40 18
7 43 -60
7 57 42
7 76 -56
7 81 -2
7 87 -15
7 90 -38
7 148 -86
7 151 66
7 171 -34
7 179 -53
7 198 32
7 211 99
7 221 21
7 235 72
7 245 -49
7 251 -30
7 280 -26
7 290 -52
7 296 88
7 303 -17
7 307 -96
7 334 -22
7 337 -31
7 354 79
7 356 28
7 357 -80
7 369 50
7 375 29
7 378 -43
7 386 -43
7 394 -95
7 410 -16
7 417 -5
7 457 -28
7 462 -94
7 463 9
7 464 70
7 475 -89
7 528 65
7 547 -63
7 551 -54
7 567 -61
7 578 -37
7 580 1
7 596 -53
7 602 -98
7 615 -68
7 629 96
7 633 -63
7 634 -18
7 643 76
7 657 89
7 658 -14
7 669 96
7 674 78
7 676 16
7 677 -96
7 690 -1
7 728 -62
7 730 -24
7 738 67
7 739 2
7 743 -8
7 767 -27
7 779 -71
7 786 -12
7 791 -3
7 803 -90
7 806 -43
7 812 -26
7 849 44
7 860 -37
7 897 -21
7 913 43
7 925 -49
7 931 82
7 940 -39
7 951 -9
7 952 7
7 953 -21
7 957 -29
7 977 -82
7 986 71
7 990 65
7 993 34
8 9 -72
8 29 -5
8 37 -54
8 70 77
8 73 27
8 76 -96
8 79 22
8 88 -47
8 90 -80
8 107 -15
8 142 25
8 143 -84
8 165 36
8 177 -51
8 209 30
8 218 -63
8 244 -67
8 257 -60
8 269 78
8 283 -78
8 285 44
8 287 -44
8 289 5
8 291 -94
8 295 17
8 303 -5
8 304 46
8 311 36
8 318 31
8 319 -32
8 337 28
8 343 -52
8 347 56
8 348 -58
8 355 -42
8 385 48
8 402 1
8 442 73
8 450 -95
8 455 -63
8 464 -47
8 520 55
8 529 -78
8 536 -6
8 547 76
8 552 6
8 554 -84
8 565 44
8 566 16
8 578 48
8 582 -91
8 583 90
8 599 -97
8 605 -37
8 616 -24
8 627 73
8 630 -69
8 647 67
8 650 -99
8 651 -64
8 657 -1
8 687 95
8 688 54
8 691 77
8 697 -17
8 698 -6
8 711 -23
8 712 -4
8 766 -64
8 782 39
8 786 93
8 790 -92
8 812 -87
8 815 -67
8 832 -24
8 840 -2
8 850 -74
8 882 34
8 885 28
8 892 66
8 898 -94
8 910 88
8 919 46
8 923 -32
8 926 81
8 942 6
8 944 37
8 949 -5
8 950 -49
8 957 -70
8 958 60
8 961 -54
8 966 88
8 989 54
8 991 -7
9 21 -99
9 25 94
9 30 -88
9 65 27
9 81 70
9 84 37
9 87 -3
9 100 79
9 111 11
9 114 -77
9 119 -59
9 123 -22
9 124 36
9 128 -91
9 129 48
9 132 -46
9 133 34
9 142 -93
9 162 62
9 166 56
9 179 14
9 187 79
9 191 1
9 193 20
9 203 18
9 210 -97
9 211 -77
9 213 -82
9 218 41
9 245 -34
9 251 75
9 255 58
9 261 -94
9 269 16
9 304 -18
9 305 34
9 312 40
9 319 -41
9 327 -19
9 367 -42
9 377 7
9 380 -36
9 398 -18
9 400 -48
9 401 13
9 407 -94
9 411 96
9 425 5
9 427 58
9 445 -58
9 446 4
9 459 -42
9 471 -88
9 487 96
9 504 58
9 510 37
9 544 -75
9 545 -39
9 555 -65
9 563 74
9 572 59
9 587 45
9 602 88
9 603 -15
9 604 -67
9 612 40
9 622 47
9 631 15
9 636 -7
9 641 53
9 650 36
9 655 -81
9 660 15
9 661 94
9 681 -68
9 687 84
9 698 -69
9 704 23
9 705 -100
9 707 94
9 731 -7
9 746 -76
9 748 -51
9 751 6
9 752 39
9 753 78
9 770 58
9 771 91
9 776 -93
9 781 39
9 786 23
9 844 51
9 855 26
9 859 98
9 865 -65
9 874 50
9 880 -65
9 890 49
9 916 -77
9 923 -90
9 924 25
9 937 -23
9 940 -54
9 952 16
9 955 92
9 956 54
9 986 -20
9 987 36
10 13 -96
10 27 -22
10 60 90
10 89 -70
10 102 53
10 113 -63
10 148 49
10 150 -53
10 155 59
10 159 39
10 165 84
10 176 19
10 182 48
10 197 80
10 212 -91
10 213 75
10 217 -78
10 233 -21
10 246 -94
10 262 -11
10 274 69
10 294 48
10 304 19
10 318 63
10 320 -44
10 323 35
10 326 -95
10 331 -89
10 336 17
10 350 45
10 359 95
10 360 34
10 365 -76
10 366 -58
10 367 46
10 376 53
10 383 11
10 384 16
10 390 -11
10 416 -13
10 421 -58
10 433 26
10 446 6
10 452 -5
10 464 7
10 466 -15
10 482 -79
10 484 -85
10 491 27
10 497 -71
10 511 74
10 512 -28
10 531 -97
10 533 -44
10 542 17
10 546 -91
10 576 60
10 579 -80
10 584 21
10 585 95
10 587 -91
10 601 -74
10 617 91
10 624 52
10 628 -91
10 631 21
10 640 5
10 652 28
10 665 -77
10 688 28
10 700 -95
10 711 -54
10 712 79
10 714 46
10 734 9
10 750 -76
10 769 -6
10 778 -90
10 780 64
10 789 47
10 791 -74
10 801 17
10 811 67
10 816 1
10 828 -93
10 843 5
10 850 2
10 851 -37
10 870 -12
10 877 -56
10 916 43
10 926 50
10 928 -60
10 955 -81
10 972 53
11 19 28
11 24 7
11 34 -97
11 52 65
11 63 48
11 66 31
11 71 8
11 84 -11
11 88 -72
11 95 -83
11 101 -14
11 104 -100
11 113 -97
11 122 43
11 126 87
11 144 -26
11 145 -78
11 161 65
11 166 -79
11 169 -75
11 180 -43
11 182 83
11 189 24
11 200 36
11 202 -33
11 207 6
11 211 81
11 215 -55
11 216 11
11 220 -64
11 232 16
11 254 -63
11 262 56
11 276 -92
11 284 -10
11 320 -25
11 332 -62
11 336 -67
11 340 41
11 364 -88
11 368 4
11 369 26
11 375 -57
11 378 -51
11 388 38
11 395 -40
11 417 15
11 426 73
11 444 -23
11 456 10
11 458 -66
11 464 16
11 466 -76
11 469 84
11 475 83
11 490 66
11 496 -98
11 511 68
11 512 -20
11 519 -94
11 531 -3
11 548 68
11 551 -39
11 586 4
11 601 55
11 606 4
11 611 -14
11 612 27
11 623 -97
11 628 -33
11 641 -50
11 650 13
11 667 40
11 668 -38
11 688 76
11 691 88
11 704 21
11 727 -75
11 734 31
11 739 71
11 780 -70
11 789 93
11 795 -57
11 798 40
11 804 -87
11 828 5
11 829 52
11 831 -22
11 852 -41
11 872 -95
11 873 21
11 885 38
11 888 53
11 893 13
11 899 -62
11 900 -34
11 905 -56
11 942 -76
11 948 -62
11 955 12
11 957 50
11 963 56
11 973 42
12 39 44
12 46 -83
12 60 -13
12 79 38
12 86 -9
12 90 -62
12 100 18
12 107 39
12 111 2
12 115 -23
12 136 -33
12 139 -99
12 142 -54
12 154 25
12 158 -93
12 159 44
12 173 -23
12 174 34
12 184 33
12 192 -68
12 197 52
12 259 62
12 271 94
12 275 -67
12 279 -33
12 282 -13
12 294 -70
12 296 35
12 304 -59
12 307 92
12 318 -11
12 327 -85
12 328 39
12 341 33
12 351 39
12 355 15
12 358 7
12 375 -55
12 378 70
12 380 -27
12 382 18
12 385 47
12 398 -70
12 405 -93
12 413 -77
12 418 -38
12 429 63
12 433 -17
12 447 -83
12 453 -30
12 463 -100
12 485 -100
12 486 -12
12 490 -55
12 507 -19
12 543 22
12 566 37
12 568 -12
12 572 58
12 577 70
12 584 44
12 590 94
12 592 58
12 596 -8
12 605 16
12 613 -73
12 622 -62
12 631 86
12 641 -18
12 648 -51
12 649 -36
12 650 -38
12 668 74
12 679 38
12 685 34
12 695 43
12 699 -18
12 705 -48
12 718 75
12 722 15
12 728 13
12 731 -61
12 742 -76
12 781 89
12 783 51
12 791 -35
12 793 68
12 797 -89
12 827 59
12 867 -43
12 880 -72
12 890 83
12 894 -69
12 898 -11
12 903 -24
12 931 89
12 939 52
12 942 73
12 944 -18
12 948 43
12 950 70
12 962 23
12 965 -4
12 996 96
12 998 -13
12 1000 85
13 22 9
13 24 61
13 28 -11
13 30 58
13 35 60
13 45 -100
13 48 22
13 54 -20
13 85 -80
13 104 84
13 159 44
13 169 -10
13 172 36
13 178 38
13 179 -54
13 183 -10
13 186 -47
13 188 67
13 199 1
13 228 -36
13 249 28
13 253 -16
13 257 80
13 261 87
13 269 -36
13 291 -51
13 298 76
13 326 -51
13 340 -5
13 360 34
13 371 47
13 380 57
13 411 -20
13 412 -30
13 419 69
13 432 -97
13 439 76
13 458 -71
13 475 -67
13 477 -52
13 480 15
13 491 95
13 498 35
13 502 -39
13 510 -58
13 522 39
13 535 -12
13 542 -42
13 550 24
13 558 3
13 562 88
13 573 55
13 598 -83
13 605 -79
13 606 77
13 625 82
13 627 20
13 633 -3
13 638 -58
13 642 -40
13 643 -89
13 652 -5
13 657 -91
13 660 76
13 661 -7
13 669 24
13 677 30
13 702 -54
13 706 -71
13 719 45
13 721 73
13 734 -29
13 752 57
13 767 49
13 769 -77
13 772 -99
13 777 -41
13 786 -73
13 791 -29
13 799 -6
13 816 -78
13 845 68
13 846 84
13 858 -77
13 865 -71
13 870 -57
13 891 -95
13 937 -27
13 951 76
13 952 5
13 954 97
13 975 -6
13 981 24
13 986 -19
13 998 22
14 23 -48
14 34 -29
14 35 -63
14 57 -85
14 58 81
14 61 77
14 63 -15
14 78 -12
14 87 84
14 121 -70
14 133 -63
14 134 -75
14 137 -44
14 140 69
14 149 -37
14 163 -80
14 170 -71
14 180 20
14 189 -44
14 191 -66
14 200 64
14 217 -41
14 218 13
14 241 40
14 242 -20
14 264 9
14 270 96
14 272 87
14 275 -69
14 289 -1
14 295 50
14 315 76
14 316 -71
14 328 49
14 347 3
14 371 68
14 375 -32
14 376 -33
14 381 -37
14 390 -39
14 448 7
14 454 -40
14 462 56
14 474 -86
14 479 94
14 493 -30
14 495 -96
14 497 -6
14 503 23
14 514 76
14 519 -61
14 520 -99
14 522 -64
14 528 -94
14 558 -6
14 570 91
14 608 51
14 609 42
14 621 47
14 626 -11
14 631 -54
14 642 42
14 665 1
14 669 -12
14 671 83
14 673 65
14 675 -87
14 678 21
14 697 91
14 698 62
14 704 -39
14 718 94
14 721 84
14 730 -74
14 737 -31
14 746 68
14 749 -99
14 753 16
14 755 -49
14 774 29
14 782 -82
14 789 82
14 793 73
14 802 -65
14 814 -55
14 820 -83
14 832 -25
14 846 17
14 849 -95
14 865 55
14 881 88
14 893 -7
14 899 -17
14 902 53
14 904 69
14 908 14
14 912 -50
14 914 24
14 931 2
14 954 37
14 975 42
14 979 -36
14 980 31
14 991 93
14 1000 81
15 31 -45
15 45 74
15 66 18
15 76 1
15 92 -80
15 93 -22
15 127 98
15 130 -52
15 150 -24
15 170 82
15 180 -77
15 189 63
15 196 62
15 213 -34
15 227 -64
15 266 -27
15 273 71
15 277 -7
15 281 1
15 287 4
15 292 -85
15 317 -2
15 339 47
15 348 -35
15 352 93
15 355 93
15 373 -12
15 379 53
15 387 96
15 396 82
15 399 53
15 400 90
15 402 -23
15 411 82
15 415 -71
15 471 36
15 481 45
15 482 96
15 484 -69
15 485 -27
15 488 49
15 505 79
15 514 3
15 525 41
15 536 -9
15 542 -12
15 544 48
15 591 -74
15 592 25
15 602 -54
15 607 77
15 617 49
15 625 -96
15 638 88
15 648 84
15 665 -23
15 708 44
15 709 -89
15 715 -81
15 721 -23
15 724 98
15 739 -89
15 752 -4
15 759 55
15 763 15
15 774 -35
15 775 99
15 781 18
15 807 84
15 822 33
15 826 5
15 831 57
15 838 48
15 845 -26
15 847 -15
15 854 76
15 868 22
15 882 47
15 884 -50
15 891 22
15 893 -69
15 908 -80
15 933 48
15 941 18
15 944 -81
15 957 5
15 960 -29
15 967 -64
15 974 -49
15 975 -67
15 979 -65
15 980 1
15 985 93
15 993 -15
16 18 -7
16 25 57
16 30 -93
16 54 31
16 61 63
16 64 20
16 79 -49
16 102 -15
16 117 15
16 118 82
16 130 6
16 131 -53
16 133 -98
16 142 -41
16 151 -87
16 157 -39
16 167 12
16 181 60
16 198 -13
16 215 -15
16 235 61
16 253 73
16 260 72
16 275 46
16 278 82
16 291 -13
16 292 -65
16 299 -34
16 301 -46
16 338 -41
16 343 -86
16 346 56
16 385 -4
16 411 -96
16 413 10
16 419 65
16 434 85
16 446 -5
16 451 82
16 457 27
16 462 12
16 487 -47
16 492 -2
16 499 -63
16 503 96
16 508 -71
16 515 -84
16 516 52
16 519 45
16 520 -42
16 526 58
16 533 82
16 545 51
16 553 -70
16 559 77
16 577 74
16 583 63
16 607 -22
16 617 62
16 636 43
16 639 99
16 642 95
16 651 -71
16 668 82
16 694 -45
16 696 -82
16 705 30
16 708 58
16 716 26
16 718 64
16 719 -86
16 729 81
16 730 21
16 742 49
16 749 7
16 767 -41
16 791 -30
16 801 -45
16 805 71
16 806 -39
16 828 -35
16 867 40
16 879 63
16 881 58
16 888 12
16 901 -21
16 906 12
16 919 64
16 930 -96
16 959 56
16 962 74
16 972 -88
16 980 -100
16 988 15
16 1000 -13
17 24 7
17 27 -30
17 36 -99
17 37 -36
17 39 81
17 47 -99
17 53 25
17 54 90
17 66 23
17 69 -73
17 73 73
17 84 -91
17 87 4
17 91 -98
17 95 -99
17 107 87
17 116 -62
17 118 -52
17 124 -71
17 133 5
17 138 94
17 144 -51
17 145 -64
17 147 -63
17 157 21
17 160 79
17 169 42
17 171 -95
17 177 78
17 188 67
17 191 -59
17 212 30
17 219 89
17 225 -47
17 227 81
17 228 12
17 235 -55
17 263 58
17 267 -67
17 276 -44
17 292 -14
17 298 -15
17 302 -22
17 321 -31
17 322 -33
17 336 -9
17 346 92
17 387 56
17 397 62
17 413 79
17 418 -64
17 421 97
17 425 32
17 433 75
17 443 52
17 444 -95
17 450 -26
17 452 -19
17 464 -15
17 483 84
17 508 -38
17 509 -46
17 529 9
17 533 -23
17 545 69
17 548 55
17 549 -56
17 550 -17
17 573 73
17 587 -27
17 601 -8
17 639 -44
17 642 -6
17 647 -42
17 650 -46
17 653 -3
17 681 -23
17 691 -90
17 698 23
17 711 -76
17 713 -56
17 720 -88
17 725 37
17 738 -82
17 743 36
17 767 -84
17 769 82
17 783 25
17 788 -48
17 789 78
17 792 -91
17 798 -14
17 800 82
17 807 18
17 815 96
17 830 84
17 841 -31
17 850 -31
17 851 -34
17 856 85
17 859 -90
17 869 -5
17 905 12
17 911 -29
17 914 72
17 935 50
17 942 -48
17 964 -68
17 968 -14
17 979 -14
18 30 32
18 40 -91
18 47 -17
18 55 -85
18 56 96
18 64 84
18 72 36
18 75 -31
18 91 84
18 93 -71
18 101 -94
18 104 28
18 112 -77
18 134 14
18 139 -68
18 140 -79
18 146 -78
18 149 5
18 151 46
18 152 -11
18 154 48
18 166 28
18 178 -53
18 194 64
18 222 44
18 233 14
18 241 7
18 273 45
18 285 38
18 318 85
18 332 -58
18 347 -56
18 351 93
18 371 21
18 374 68
18 392 -34
18 395 -80
18 398 57
18 402 -43
18 426 -21
18 448 74
18 475 -24
18 477 6
18 484 -55
18 485 73
18 487 88
18 497 57
18 499 -76
18 505 -62
18 506 -78
18 507 -96
18 514 35
18 529 45
18 532 -27
18 538 -99
18 545 -23
18 546 -85
18 552 65
18 562 -94
18 585 -7
18 587 -70
18 588 77
18 596 -79
18 602 -70
18 604 86
18 608 -3
18 610 97
18 631 50
18 638 -37
18 641 69
18 653 75
18 654 -90
18 659 5
18 661 -62
18 678 -54
18 685 -94
18 692 51
18 725 -87
18 731 -17
18 732 -36
18 738 75
18 739 20
18 741 -59
18 756 99
18 762 -95
18 773 62
18 783 -22
18 799 74
18 811 33
18 830 13
18 831 82
18 834 -13
18 835 -5
18 841 -86
18 867 58
18 871 -20
18 882 -85
18 898 27
18 917 -43
18 918 45
18 930 7
18 937 72
18 940 -83
18 961 49
18 964 82
18 969 53
18 971 -61
18 978 41
18 982 -82
18 985 -74
19 20 3
19 37 44
19 42 -6
19 44 -53
19 48 -26
19 49 8
19 52 -57
19 71 -84
19 78 94
19 81 -38
19 86 -18
19 106 50
19 111 4
19 112 -8
19 133 -82
19 138 87
19 147 90
19 160 -86
19 178 -7
19 200 -34
19 213 -40
19 220 -31
19 227 -74
19 228 11
19 233 62
19 236 19
19 249 -91
19 262 97
19 278 -58
19 287 59
19 289 -36
19 290 89
19 291 9
19 292 88
19 294 28
19 321 41
19 332 -26
19 337 15
19 353 57
19 355 48
19 371 57
19 383 -60
19 388 -50
19 389 79
19 391 -100
19 404 12
19 412 -80
19 419 79
19 422 -51
19 451 89
19 453 -83
19 454 53
19 458 84
19 461 -1
19 463 15
19 467 99
19 470 -20
19 474 -37
19 487 -42
19 493 -16
19 530 -1
19 542 68
19 566 84
19 574 78
19 582 19
19 589 -65
19 593 -93
19 597 94
19 602 -59
19 605 35
19 613 28
19 637 -58
19 644 33
19 649 51
19 676 64
19 689 8
19 694 90
19 699 43
19 703 -100
19 715 94
19 759 16
19 768 3
19 771 51
19 789 8
19 796 58
19 808 -60
19 830 21
19 834 17
19 842 83
19 848 10
19 849 59
19 855 21
19 858 -51
19 859 8
19 862 -75
19 867 25
19 897 6
19 904 -38
19 915 -70
19 924 29
19 943 -73
19 960 46
19 978 -26
19 980 -77
19 997 -30
19 999 57
20 21 -45
20 36 69
20 37 16
20 41 59
20 43 68
20 53 -45
20 75 -48
20 79 95
20 90 85
20 109 -18
20 121 68
20 132 -82
20 145 -21
20 157 -57
20 161 -94
20 165 -28
20 182 64
20 206 48
20 211 -28
20 212 71
20 219 -10
20 227 -54
20 232 99
20 245 -33
20 265 85
20 267 25
20 270 72
20 285 -86
20 298 52
20 303 81
20 309 70
20 314 -72
20 316 -82
20 328 41
20 345 96
20 350 96
20 365 100
20 410 41
20 412 83
20 414 -99
20 419 29
20 427 23
20 431 38
20 432 -59
20 433 54
20 455 52
20 463 -45
20 470 67
20 471 -15
20 476 -100
20 500 14
20 511 34
20 521 38
20 534 -13
20 543 -16
20 572 76
20 573 57
20 577 50
20 584 46
20 587 11
20 601 -42
20 603 57
20 610 -97
20 643 70
20 661 -19
20 665 -98
20 670 69
20 673 30
20 676 32
20 677 34
20 694 -8
20 700 -89
20 722 -8
20 739 -7
20 749 -6
20 755 -7
20 758 -74
20 765 -98
20 770 84
20 789 11
20 790 -90
20 807 -67
20 841 82
20 851 17
20 854 -36
20 863 78
20 877 -39
20 887 68
20 919 18
20 920 52
20 926 -4
20 930 -27
20 931 -16
20 953 -61
20 966 -62
20 973 -39
20 974 -87
20 975 97
20 984 -10
20 990 51
21 26 -66
21 31 31
21 33 -60
21 35 -51
21 37 67
21 46 -65
21 55 -65
21 56 18
21 58 -79
21 63 40
21 66 42
21 95 -96
21 100 -61
21 102 6
21 118 -19
21 121 14
21 124 -15
21 127 -56
21 142 -29
21 162 -12
21 174 89
21 180 27
21 182 -51
21 183 67
21 204 32
21 209 -27
21 220 -3
21 229 -90
21 236 59
21 243 50
21 246 46
21 249 3
21 253 90
21 257 -64
21 272 -21
21 284 41
21 287 -61
21 314 -72
21 327 -4
21 339 -38
21 345 50
21 352 55
21 355 28
21 357 -80
21 368 84
21 371 65
21 376 -1
21 383 45
21 392 68
21 409 36
21 410 -54
21 429 -66
21 432 -65
21 436 39
21 449 21
21 458 69
21 466 -72
21 469 -76
21 479 -12
21 483 -58
21 490 -9
21 494 1
21 501 -54
21 513 33
21 518 20
21 520 -100
21 523 46
21 528 -83
21 533 95
21 538 76
21 562 35
21 566 76
21 605 71
21 613 75
21 616 46
21 619 -70
21 640 -26
21 657 -55
21 675 78
21 676 -61
21 693 73
21 704 47
21 708 -76
21 709 -21
21 713 63
21 718 -18
21 724 51
21 726 73
21 732 9
21 733 -99
21 738 98
21 741 -35
21 742 -19
21 747 -64
21 750 -80
21 773 -22
21 779 34
21 781 61
21 787 -84
21 794 -67
21 797 36
21 809 -93
21 822 49
21 842 85
21 855 -95
21 856 -62
21 863 -1
21 870 -12
21 879 41
21 881 9
21 891 69
21 905 -78
21 909 21
21 931 31
21 955 50
21 968 -58
21 999 4
21 1000 91
22 31 4
22 33 -22
22 44 6
22 54 50
22 59 -29
22 60 36
22 61 -68
22 64 -38
22 66 40
22 69 36
22 78 -31
22 81 -19
22 93 70
22 106 -60
22 113 39
22 114 35
22 140 -31
22 160 99
22 189 8
22 199 27
22 219 64
22 225 60
22 227 -53
22 242 -33
22 247 -41
22 248 39
22 253 -24
22 263 -98
22 285 -44
22 299 61
