# NAME: Culberson graph. Specifications given below. Weights computed via the uniform distribution.
# COMMENT: DESCRIPTION: Quasi-random coloring problem
# CODE SOURCE: Joseph Culberson (joe@cs.ualberta.ca)
# Specifications:
# Random seed: 17642
# No hidden coloring
# Probability: 0.417278
# girth/degree-limited graph, girth 9, delta 1552, max 3846
# Degree Information:
# Min:3 Avg:5.168050 Max:11 Std:1.081504
# No verification required.
# Creation Date: Mon Apr 11 19:48:08 2016
# Weight distribution parameters: a=-10.0; b=21.0; seed=2646.
# TYPE: Random Graphs
4457 11517
351 723 15.4420026774
628 723 16.6078766313
624 725 19.1480590026
326 726 -2.02963360882
380 728 -0.9378639788
638 729 -5.89237164621
194 731 3.15958947247
199 731 7.87727928025
428 732 3.53856605285
27 733 11.380302157
73 735 17.055783461
409 735 4.05594042379
724 736 -1.4675689131
129 737 20.234851309
509 738 -1.87437839607
552 740 -9.3399671858
423 741 0.296319673359
501 741 1.3017584495
650 741 9.60784452838
65 742 1.07174873601
127 742 5.48894826145
524 743 20.8327307915
569 744 -8.17113446872
695 744 -3.43256238443
335 745 -8.97079721696
207 746 -3.15866145091
563 747 5.60620077656
430 749 16.6952402403
264 753 14.9770288182
290 756 6.67194444735
444 756 -0.839989489661
57 758 2.13629537716
389 758 18.4178953361
252 759 9.78026451329
570 759 13.4889922233
116 760 3.23688315518
549 761 -6.43638752754
262 763 -4.4369468346
490 763 8.02688462887
719 763 17.5669635878
544 764 -4.46163054637
663 766 9.0691114288
353 768 17.1512596017
49 769 -0.958115500463
549 769 20.2670577032
52 770 10.8903810892
729 770 18.322123917
28 771 -3.06519909684
505 771 0.581275707209
23 772 -2.48738238527
417 773 -1.30227627115
680 773 14.8376378553
467 774 8.79646440264
383 776 -5.21383369678
452 779 14.3646141486
184 780 15.1324537614
458 780 7.32055763345
310 782 13.4319428882
739 782 -0.101214756442
472 783 -6.87915455629
692 784 -3.93380160316
129 785 -7.09275525424
572 785 -1.06458443549
574 785 -8.41292666317
667 786 -6.44100438968
76 787 -6.51497705046
598 788 -6.29787390654
187 791 5.91932397639
433 791 1.10262950947
132 794 2.58069733057
217 795 12.2017954998
463 796 5.33735920366
41 798 19.7565551745
373 799 4.29082341816
538 799 20.177320317
777 799 -1.25209649212
754 800 12.3782200712
470 801 -9.30333483186
7 802 18.6945936178
264 802 6.14132757848
394 802 14.1770602608
143 804 -0.922868343865
334 804 13.3879874864
583 804 -9.18400194362
781 805 3.37116075098
700 807 -3.67742925576
74 808 9.35339595119
757 809 6.59676705664
317 810 -9.15755877294
377 810 -4.33684625138
460 812 -5.88712636802
503 812 18.5870247264
169 813 1.65427959903
751 814 16.3633768982
218 817 1.01592024099
542 817 18.9304086784
241 820 9.26847888909
281 824 -7.9037991996
2 825 -9.19560171788
155 825 15.93662998
495 825 -9.39004091227
676 825 7.58744681205
5 826 10.4133513975
264 826 19.5786446104
101 827 8.71420005312
434 827 5.78969786466
649 828 19.1372049762
798 830 16.3046079894
377 831 8.31215844806
751 831 20.0280856791
138 832 -7.69020895468
49 833 12.7851981546
493 834 12.6466679661
706 834 14.1201152989
356 835 6.02724330694
399 835 15.8280219101
372 837 12.4790363666
443 837 -4.69181482142
107 838 17.8200571922
94 839 5.74540046719
189 839 12.2607629343
351 839 5.63547764843
547 839 -7.05237265608
122 840 -9.67301755257
319 841 7.51734888133
392 842 -2.27546708451
200 844 2.12377977402
248 845 -9.78343260051
498 848 6.2686400799
685 848 18.989335706
8 849 3.03023156388
548 850 2.62494852784
270 852 6.08127632802
266 853 2.32371644697
167 855 11.6479536612
352 857 14.8737683762
596 857 7.57896198206
595 859 10.0932803002
413 860 14.2370792384
644 860 10.0621111073
146 861 -4.91750721876
806 861 -6.67627810511
692 862 16.147346974
313 863 10.1368357001
685 864 3.46789098138
512 865 5.5906202544
351 867 9.4759162146
811 867 -7.38163094035
624 876 2.48812149605
266 877 -8.39158971817
666 877 18.266215131
587 883 2.62862627639
826 886 -5.38695904472
391 889 3.32088486655
881 890 13.5488957314
131 893 20.6917313601
676 895 -4.27219871057
819 896 8.92958566044
888 896 14.5092280596
439 898 12.7368680878
486 899 6.81379259148
558 900 -9.00430299922
566 900 -6.72827254601
567 901 16.4848360855
390 902 12.9707549265
587 902 10.6822945913
405 903 -1.03345133285
427 903 -1.72888298942
305 904 19.9875294353
173 905 8.47748224427
766 906 9.67444744599
144 907 6.45086892881
761 907 9.68804610133
905 908 2.05362608912
496 909 3.98565840077
607 912 14.6506825288
157 914 2.55562127803
781 914 3.68961523097
288 916 11.7464150105
320 916 -5.61294256849
865 916 2.52308470168
150 917 14.3865265853
837 919 19.936745965
580 922 10.2329957668
199 924 18.704152196
736 924 4.24378175991
462 927 -0.552999165199
721 928 -0.566197871715
47 929 18.2809200917
610 929 7.02604198054
343 933 17.3133356992
889 933 -7.13080086296
729 934 -6.89601969368
271 936 18.5576382621
426 936 8.95097196801
455 939 17.6471940155
836 939 13.551433658
73 940 -1.68556797629
323 942 9.54104592146
674 942 20.4495330185
491 943 12.8978074956
779 943 0.512625076388
722 945 5.26891477756
54 946 -9.63258389804
282 946 9.18547608985
861 947 1.00279516659
308 948 11.2389893551
636 948 -0.900899043183
119 950 -5.84345953659
84 951 4.19056998882
154 951 16.9811464656
258 951 20.6458564349
725 951 20.5302448468
222 952 16.4345115581
675 953 -2.21231400291
876 953 9.49975852411
68 955 17.9325041157
216 957 -8.29295352672
646 957 0.583382674884
896 957 -6.13274619387
1 958 9.50382259943
3 958 7.81782041143
110 958 -9.53781677689
91 959 19.2129505683
759 959 6.67368426882
402 962 -1.84872178648
529 962 -1.9824851945
202 963 -3.45763012837
43 964 -4.76915428434
41 965 19.4821305775
522 966 6.76873667775
553 966 -7.69280236888
668 966 20.2731001097
748 967 -4.53041101072
339 968 20.1475270742
14 969 3.87567996181
70 970 14.6604105741
584 971 -5.27659320017
91 972 20.5163880005
404 972 16.9558314002
418 972 -9.12893972558
156 973 -5.62749527444
567 973 11.2531797617
739 974 -6.55911720838
393 976 -5.94200595145
585 976 0.122018192321
276 978 6.45401965568
350 978 9.3663203802
416 978 -4.48764785001
154 979 19.4521292973
476 979 6.06348609692
65 980 20.3746086218
183 980 -1.17231668419
290 980 1.62664898151
702 980 -2.69492712341
732 980 -6.90766746475
126 981 18.9318597526
600 981 20.1240866298
59 982 8.02748146096
172 982 3.7689296345
679 983 1.68879058781
453 985 15.2314265643
754 985 1.86222203032
128 987 20.881155185
263 987 5.14210099527
818 988 -7.87468883677
239 990 16.4141504328
622 991 6.57751905932
790 991 -8.21194753429
854 991 5.46108764147
34 992 -3.63274129713
17 995 4.30985728877
33 995 4.87891426098
697 996 -2.48776760197
25 998 20.174853003
704 1000 12.9286872107
174 1001 -3.5751025372
219 1002 -6.88498332921
507 1002 13.3978867384
175 1003 -8.80379129939
501 1003 20.2905568694
194 1005 19.4961064893
959 1006 10.8842595377
698 1007 17.6917241596
931 1007 0.57897477635
435 1008 5.13541815757
642 1009 -9.64635914392
839 1009 9.04968551888
991 1009 -5.8692359399
295 1010 5.52206038768
469 1011 20.9155072174
711 1011 3.51924757794
969 1014 9.06217998319
213 1015 17.4931224726
578 1015 -3.00242405804
1014 1015 3.0824163154
389 1016 19.7071191333
878 1016 6.41766769658
575 1019 7.09437696279
72 1020 -7.65299454039
599 1020 4.79111454185
847 1022 6.25136970567
173 1023 5.19048082359
583 1025 1.69077975594
128 1026 8.0979931056
296 1027 -8.93172037563
60 1028 -7.15303536799
1023 1028 14.823379323
126 1029 7.18937906587
135 1029 8.96317791035
366 1029 -3.49812151563
483 1030 -0.333990755058
749 1030 1.95500320559
423 1032 7.11077977048
539 1032 0.125493782355
153 1033 4.92674081787
1018 1033 18.9342827239
45 1034 -5.57975625544
790 1034 -3.55335412934
162 1035 10.8296813851
560 1036 -7.85560501438
862 1038 -3.49278956924
228 1039 -2.56692530266
514 1040 -9.29859906298
874 1040 15.6263944631
898 1040 12.3760144541
728 1042 16.5920608516
369 1043 -2.41238668228
486 1043 -9.41831262999
522 1043 -8.7170937124
123 1044 -0.898787946007
200 1045 13.1167387584
558 1045 -8.76474526693
439 1046 16.2636209208
642 1046 9.15291392416
887 1046 -1.26455508243
655 1047 4.93938580566
910 1047 10.644529274
64 1048 0.859397428073
511 1048 0.115661816639
634 1048 9.60715815998
694 1048 6.7076302238
500 1050 -9.93040710941
233 1051 -4.60955573735
409 1051 -1.68334409792
633 1053 16.8738327366
1025 1053 5.57288249514
64 1054 14.2299214932
775 1054 -1.02665439204
840 1054 -9.47403258217
112 1056 19.6236073158
636 1056 -2.54962235503
511 1057 -8.46160474898
752 1057 1.67482765827
810 1057 12.6688328231
523 1058 19.2004153042
1049 1058 19.3966751789
516 1060 14.6360254847
564 1060 14.0075971874
780 1061 -9.01955854743
2 1062 -7.06945420726
281 1062 -8.52837297484
128 1063 4.43144550893
242 1063 3.17519421159
581 1064 -4.76528300639
919 1064 1.15592778438
377 1068 -8.96066835163
653 1068 14.6946641919
897 1069 -4.61885346022
366 1071 16.8458025821
571 1072 9.93206784308
639 1072 18.8467577035
1060 1072 17.1209165872
33 1073 18.0879927918
566 1074 10.957749075
231 1075 19.437413027
830 1075 -6.4249751771
787 1076 7.84931083879
7 1077 5.04661344951
799 1077 10.6650378654
104 1078 -7.61838588393
144 1079 -5.39725758008
515 1082 -5.66495705776
988 1082 -3.50119166717
606 1083 17.1909143245
14 1085 -2.96490826059
168 1085 20.0020138786
529 1085 1.16495050069
924 1086 -3.37360384622
1051 1086 16.8652960454
552 1087 4.9174986264
915 1087 10.6127598499
936 1087 -9.39915680479
993 1088 -3.29942000837
191 1089 18.439208106
1048 1090 8.05176805191
156 1091 5.15218410787
482 1091 -1.07033143059
529 1091 6.08174598735
965 1092 13.9394219656
604 1093 3.91637183739
75 1095 -0.91541860791
150 1096 -5.87092067376
790 1096 6.19793942603
109 1097 15.3569498382
701 1097 6.04869521817
314 1100 1.60468519179
302 1101 17.177370437
777 1101 12.6040417794
1026 1103 13.3119775751
1050 1103 11.9711372218
961 1104 -6.51543570116
1096 1104 0.24744081752
753 1105 -9.52497432115
988 1105 7.85454679462
1017 1106 6.01550971441
984 1107 6.38738029597
871 1108 -1.72792750826
977 1108 13.9200151843
43 1109 19.2513638962
328 1109 13.0531573865
85 1110 9.9174480113
753 1110 -7.39811839642
874 1110 -7.33676674424
940 1111 20.188182451
412 1112 4.33394128204
576 1113 12.0586649133
863 1113 -6.74128695152
364 1114 -8.99358982379
498 1114 -9.47464930375
248 1115 11.0216251831
539 1115 1.66063381124
183 1116 17.7606945261
748 1118 4.58575862697
149 1119 19.4914696622
851 1120 -0.383012422023
1056 1121 11.1198589774
795 1124 16.5720953738
969 1124 9.38563839035
435 1126 4.99591751835
441 1127 -1.732180448
93 1128 17.2273009213
925 1128 7.87895442155
154 1129 17.4232336218
902 1129 -6.97966161754
930 1129 14.5058886417
283 1131 14.2584202155
292 1131 6.21213393264
570 1131 4.22615513021
773 1131 -1.71338244035
543 1134 -3.31018970856
1114 1134 -1.42502178609
44 1135 3.86959173799
112 1135 6.45869488516
620 1135 2.61117250389
643 1136 -4.30484095899
480 1137 6.77376060147
1077 1137 5.21854220031
310 1138 -0.255085617593
488 1139 -5.9057730319
59 1140 17.3617987675
438 1141 18.137282061
349 1142 11.8703472584
784 1142 20.4950223029
591 1143 -4.51724329925
689 1143 -7.60062819166
1000 1143 18.4359805731
277 1144 -9.79429048854
933 1144 19.8567285875
25 1145 10.386710099
140 1145 5.31045329628
260 1145 -8.81621815055
859 1145 -3.50404095668
524 1146 14.7375372899
757 1146 0.355470730409
48 1148 4.28508575871
578 1148 3.78160781231
1099 1148 -6.31281085582
267 1149 12.9373199944
745 1149 -2.44386536589
303 1150 -5.09785717573
719 1151 13.4861067082
633 1153 8.12153143206
696 1154 17.0376148918
827 1154 -9.40523041386
729 1155 17.6596972347
551 1156 14.328489509
808 1157 17.7585141175
249 1158 20.783862955
427 1158 8.74857838276
840 1158 9.70889776866
348 1159 15.968211474
714 1161 8.34048427702
422 1162 10.5292440732
76 1163 17.0546878147
570 1163 12.4450217068
843 1163 12.2461225846
260 1164 6.81273756914
823 1164 -0.945498463469
458 1165 -5.2033097075
524 1165 17.1797415375
691 1166 -7.83780921645
1024 1166 2.71977119272
1142 1166 5.30218712499
631 1167 15.1334975509
306 1169 13.8098244618
500 1170 -2.84373787035
852 1171 -6.7231037374
279 1172 19.3031713629
942 1173 -0.986605512712
962 1173 4.44981691298
765 1174 16.6667029032
542 1175 2.53597378275
849 1175 19.4142279307
109 1176 12.9533988978
452 1177 1.92645830652
64 1179 -5.99019624795
541 1180 12.9602578918
28 1181 12.9270440373
874 1182 17.1984392233
1092 1182 -0.634603903321
1070 1183 14.5270304733
193 1184 10.4487423637
54 1185 -5.59428757512
523 1186 -8.01757424495
878 1186 -2.67141818014
187 1187 0.557756396936
818 1187 8.92457329411
657 1188 -3.08146408324
1118 1188 11.6656946146
803 1190 13.0849815927
474 1191 -9.85501055741
1152 1191 1.17976624843
297 1192 17.0978287024
457 1192 20.6789602302
849 1192 20.723855806
939 1192 7.37286050295
27 1193 -0.444591676011
482 1193 12.0858543108
610 1195 8.3936671813
1190 1195 7.55289135083
37 1196 1.38889875931
393 1198 19.4209498073
952 1198 -1.41504087496
160 1199 1.83314938386
899 1200 18.6327663566
337 1201 -6.81289607969
840 1201 -2.51640303193
220 1202 -5.63329381166
418 1202 15.6400524341
793 1203 -8.91828017071
957 1203 19.6910586902
26 1204 -7.0286007731
896 1204 -9.71164583922
326 1205 -9.90558983982
558 1205 1.83808002629
995 1206 11.7062839834
505 1208 19.6813236471
528 1209 8.18833383539
177 1210 7.64741914926
739 1210 13.6771984313
1071 1211 12.470797056
13 1212 11.9819767219
537 1212 -7.56809603371
512 1213 3.78724407208
223 1214 -0.141675465905
586 1215 -1.53844727335
448 1216 13.8692936148
761 1216 13.6295778943
922 1216 14.0344459397
432 1218 16.3887542439
1060 1221 -5.45854013825
1190 1222 -9.11360865611
557 1223 6.29803840113
224 1227 -6.17437453373
322 1227 16.6068773682
474 1227 -7.57919486311
809 1227 5.49063177975
228 1228 -5.55350296725
57 1231 20.8711235897
299 1231 -3.68767915445
1028 1231 8.93588448717
432 1232 -0.775849053534
208 1233 6.57153737107
708 1233 -6.35098698643
914 1233 14.9045850591
1226 1233 17.64778504
566 1234 7.13523198739
385 1235 11.3338126964
955 1235 19.7208087058
420 1236 8.62314455319
773 1238 1.48708744119
1165 1240 0.837069154542
852 1241 20.3261429415
1062 1242 -6.02219777015
20 1243 4.94699206388
492 1243 7.7036332224
205 1244 7.48732318779
704 1245 6.80565620467
798 1245 12.5923812259
539 1246 -8.1535226456
747 1247 3.38589030613
66 1248 -8.17863332299
974 1248 2.83687237613
1008 1250 2.61792970039
44 1252 -4.76114385292
1169 1252 0.627717088914
462 1253 17.891528224
973 1253 11.4138862404
221 1254 -8.58713875848
683 1255 12.9061516276
108 1256 11.3670904557
872 1256 7.57118865225
920 1256 8.46358222562
211 1257 11.7448411769
710 1257 18.3656278809
40 1259 -9.24372927373
34 1261 5.24700860014
554 1261 0.298242704879
79 1263 1.50496274682
932 1263 -8.31388090693
864 1265 -1.17588462211
1120 1265 15.981492309
1179 1266 15.0218535971
376 1267 -9.04436392747
494 1267 3.99734074059
1208 1267 -6.80071824839
23 1268 0.384092859443
284 1269 5.94310099305
22 1270 -0.185508626333
623 1270 13.2863218191
319 1271 -1.49737670638
693 1271 8.12999568292
746 1271 2.90637968997
641 1272 -0.138421913535
588 1274 -9.03632090359
701 1274 6.13162803572
1204 1274 4.73015619805
1208 1275 18.0162904595
928 1276 11.6993972378
1220 1276 -1.95743207321
110 1277 13.8763663692
240 1277 7.78674352551
1215 1277 -2.93307405018
263 1279 4.43794587022
506 1280 14.9987481735
1090 1280 9.99074590236
1174 1280 14.8363509882
1221 1282 13.5572618234
122 1283 -9.48622915704
441 1285 0.902889085513
833 1285 18.7460621436
1219 1286 -5.65821766574
613 1288 14.3825898979
1241 1288 -1.00097033212
887 1289 6.47758836748
114 1290 4.18325574298
1195 1291 15.2345659268
196 1292 19.7877691877
1029 1292 20.0934547535
1008 1293 -2.63704102635
37 1294 14.1134649818
677 1294 2.3880967537
1141 1294 -1.44261832094
560 1296 6.75721814506
115 1297 19.4868096829
42 1298 17.3863213455
677 1298 4.80832419526
718 1300 7.22542634509
47 1302 -2.07589343698
387 1302 2.69638751696
1266 1302 13.8707322337
238 1304 11.5214885386
1059 1304 -9.19359371423
194 1305 -6.82185211436
276 1305 20.0252246364
537 1305 -5.79437726982
196 1306 2.22642088556
907 1306 1.44992800967
273 1307 -4.08054341024
276 1307 -3.68650774756
887 1307 9.76762743672
545 1308 15.2300134523
227 1310 14.5310725442
970 1311 12.6337960554
1126 1311 8.56062378247
1250 1312 17.9424342478
443 1313 11.868889259
584 1313 -5.11279482993
68 1314 6.1588712068
360 1314 -2.64873509232
590 1314 4.97246910322
121 1315 14.8631451554
309 1315 -2.24237724846
511 1315 4.99737500441
165 1316 8.63711510236
362 1316 2.65823057131
715 1316 -6.96462506422
1014 1316 7.2257285538
103 1317 8.62126355975
595 1317 12.2158693767
1119 1317 0.0333819302475
1240 1318 11.8261385317
1167 1319 -8.38707587272
653 1320 10.7051174246
382 1321 -7.89767402877
545 1321 -1.39375518481
818 1321 10.3588969921
174 1322 -1.1926226517
354 1322 19.9310212953
1192 1322 20.5011507002
344 1323 18.3614805353
892 1324 -0.627726715738
1088 1324 5.40855076496
863 1326 18.4201350002
957 1326 -7.37079887592
344 1327 16.4838505915
971 1327 -6.20417568254
1073 1327 17.9315584555
1318 1327 -0.759183924895
237 1329 6.26464294623
201 1330 18.3551914314
254 1330 6.27895685254
630 1330 -9.24349003267
820 1330 -0.0050439927359
934 1330 16.1015753285
859 1331 6.20238189632
989 1332 0.16601554963
814 1333 12.8938099755
1126 1333 19.5188366272
1225 1333 11.0852695925
171 1335 3.23134486574
23 1336 -8.02868155285
716 1337 11.1102334249
73 1338 -7.56274897798
151 1339 -9.0749504529
627 1339 19.0379175498
533 1340 18.0919970902
860 1340 6.36962559452
983 1340 14.1700245339
1278 1340 7.03137549751
904 1341 -0.724723428887
1053 1343 8.25372035146
294 1344 17.3417531384
700 1344 -0.0371459857054
842 1345 20.3890928139
1022 1345 -8.28521555061
641 1346 7.91127167123
53 1349 -4.12218510867
1006 1349 4.88010411052
357 1350 14.2909517324
953 1350 12.1852937086
687 1352 2.56633736218
1018 1352 -1.99682994911
920 1353 16.1486495722
466 1354 15.8321051405
1140 1354 4.85045715176
744 1355 13.3451528842
926 1355 2.30045910967
107 1356 15.6007331406
369 1356 8.6007911784
1112 1356 16.8670452872
187 1357 16.1188923284
412 1357 -7.11466513888
491 1357 -6.75738755066
4 1359 9.45186270921
534 1359 20.1140411937
1240 1359 16.1793129691
289 1360 5.99850374086
563 1360 17.5506109683
654 1360 16.1169175474
721 1360 0.128466666458
1211 1361 18.7715987753
1218 1361 17.9078021688
566 1362 2.97001415771
1115 1362 -7.65949622651
1133 1363 -7.69480580506
212 1364 17.452341991
602 1364 20.2206005327
1339 1364 18.0541996186
1357 1364 -5.39272216113
21 1365 12.6073577269
51 1365 8.20370470047
345 1365 19.366600427
1251 1366 16.7378723632
272 1367 17.3053285513
682 1367 6.01036715567
550 1368 16.4148874167
790 1368 2.25573819244
1254 1369 10.9160841936
166 1370 1.05517686693
993 1370 0.270215511148
223 1371 -2.57244370003
716 1371 -2.89623549137
63 1373 -0.504419774173
1231 1374 8.20867644148
881 1375 7.98895796506
1268 1375 0.238129843443
552 1376 -5.12873181132
577 1376 20.315232673
252 1377 -9.22564064728
1267 1377 10.2820130938
1176 1378 10.8321489693
289 1380 19.8106536201
688 1380 20.0670416216
786 1380 1.31564234233
93 1381 -6.67618114508
242 1382 16.2503951598
508 1382 2.24313465564
388 1383 -0.192183285825
993 1383 15.3859934581
927 1384 -8.88290781502
433 1385 1.79921850545
788 1385 17.5810580324
449 1388 -3.85899921844
181 1389 20.3327383478
877 1389 6.20813629283
