# NAME: Culberson graph. Specifications given below. Weights computed via the normal distribution.
# COMMENT: DESCRIPTION: Quasi-random coloring problem
# CODE SOURCE: Joseph Culberson (joe@cs.ualberta.ca)
# Specifications:
# Random seed: 17405
# No hidden coloring
# Probability: 0.746134
# girth/degree-limited graph, girth 7, delta 1485, max 1567
# Degree Information:
# Min:6 Avg:8.794434 Max:15 Std:1.064114
# No verification required.
# Creation Date: Mon Apr 11 21:15:07 2016
# Weight distribution parameters: mu=2.76160142657; sigma=27.0316029875; seed=15767.
# TYPE: Random Graphs
4456 19594
602 731 -14.5549403891
698 733 -36.5422216205
426 734 -50.50698845
499 734 16.0479291438
382 735 -2.80680038793
560 735 -37.3917499338
645 735 -22.2091574171
581 736 3.80291674986
646 736 -15.1058899898
219 738 9.6984264713
609 738 -11.581810046
116 739 -5.80507324823
309 739 -13.7756673491
560 740 24.9002827832
177 741 -20.5439503232
279 741 2.93088434205
463 741 16.4108113917
135 742 -2.46863926073
166 743 -10.2767666751
17 744 48.6362907407
515 744 13.2613662662
614 746 -45.5252175799
239 747 -29.6781397325
529 747 -12.5376616594
194 748 -7.06873131251
291 748 -7.14376644523
562 748 -9.7503925791
614 749 -21.7088022289
698 749 30.4444394394
740 750 29.0351611628
246 754 5.69923156575
149 755 30.7544445547
385 755 -14.6363047321
530 755 6.56872896941
416 756 -47.6338816192
592 756 8.23936410493
638 758 -8.19718714958
92 759 14.002519073
320 759 2.24586809828
505 759 7.65540840938
747 759 29.0980727508
147 760 28.2864200016
227 761 -10.0463513051
630 761 28.3909116697
420 762 40.3974553426
491 762 -23.5255392122
196 763 -4.9203719405
665 764 -1.10112502326
103 765 3.15878093827
165 765 27.0088825748
709 765 -26.5526831101
720 765 -51.8998767114
137 766 1.30051838739
311 766 -13.269398976
485 766 50.27832276
764 766 -30.2639411376
714 767 14.3571195501
579 768 -93.6370835543
345 769 -2.26233801383
482 769 23.5400328429
619 769 -15.0086751546
609 770 -28.7417293798
554 771 13.3909010844
573 771 -26.7300085793
446 772 12.6013596747
535 772 -28.9942843234
640 772 -19.1385813918
668 772 32.497679022
680 773 41.4970973494
256 774 5.02159497461
6 776 22.4193463164
700 776 -27.446932507
11 777 31.6235998486
738 777 -19.0273404569
131 778 18.0858776345
696 778 17.4149399015
466 779 -20.4627187247
32 780 21.1287962222
483 782 -49.2261313169
65 783 -22.2363858797
50 785 -0.188911269586
442 785 16.4039028952
554 785 22.6650517946
47 787 -38.328682994
209 787 21.0080164504
319 788 54.9089320606
77 789 -21.9598729475
80 789 24.6222225676
396 789 6.54983660862
433 789 58.104195946
726 789 -37.0622655811
204 790 8.06946675468
642 791 -19.6077859535
163 792 -65.8932301581
207 792 -28.3638836254
511 794 -44.3618176337
604 794 25.604577561
26 795 2.62606549968
517 796 5.72409505381
81 797 14.5124936601
375 797 -20.8321463008
617 797 17.275409653
141 798 0.66868469043
764 798 -12.6588634293
547 799 0.00909502936451
281 800 -13.5976366192
710 800 -10.0588400597
573 802 -16.4398881479
25 803 15.4031350932
187 803 -7.56064426797
426 803 -11.2844335406
130 804 -70.865042133
694 804 -28.2009020261
357 807 23.6824120315
37 808 69.8285511843
253 808 -39.6922265692
363 809 -5.76111097639
50 810 -29.1577299444
249 812 -9.79702662542
519 812 -6.48299464302
528 812 -30.7755314749
2 814 -41.6896414784
488 815 26.0135535983
696 817 27.1863147065
788 817 -47.2166544786
552 818 54.8853626651
463 819 -8.11205037436
525 819 54.9616468758
597 819 -60.4376275517
761 819 5.30349355173
515 820 -14.0699789595
226 821 69.4706686104
485 821 7.83449132237
671 821 -2.39111241501
584 822 7.95160203376
443 823 17.8349622388
793 823 -6.48822500041
640 826 -36.4498043345
507 827 12.6963965122
510 827 17.5972735728
92 828 -8.8066169604
274 828 -17.3079556529
714 828 19.0547120386
623 829 -24.6166827666
769 829 -9.53545402679
810 830 -35.5715470544
233 831 23.1135724172
774 831 32.7270815473
207 832 2.26286925855
160 833 10.3782077198
206 833 27.2704695555
611 833 -38.6151230401
700 834 -55.687529891
190 835 31.9194581225
246 835 6.97132242887
447 835 29.1682105387
614 835 -23.938092025
783 835 -20.8940995062
44 836 43.4841476448
626 836 12.1579933102
806 836 27.3157729558
346 837 63.9387843326
618 838 47.2232257763
829 838 -7.608862943
324 839 -5.96068887772
513 839 33.1790237043
554 839 12.1655210921
686 839 -13.8169847483
553 840 -5.76358194995
551 842 -34.0602360492
266 843 19.7394756931
296 843 19.3746469146
299 843 48.07172483
302 843 18.8092781682
461 843 5.94782057896
793 843 4.4171888502
232 844 2.23397424138
619 844 -12.3520206909
132 845 -15.5123884117
700 845 9.92287421207
841 845 10.6913371842
126 847 5.26728785183
629 847 -12.8399358639
318 849 -11.3983344107
555 849 19.4077321557
234 850 19.3211826692
358 850 50.6072348447
538 852 2.32335731166
138 853 44.2562337688
441 853 49.6791594444
632 854 34.9253444339
660 854 11.5380700359
208 856 26.5524466931
397 856 9.8484625779
452 856 0.567628557998
104 857 -4.83397240381
690 857 1.06476527606
68 858 5.26374247541
349 858 -16.1228349831
824 858 4.45762626184
478 859 15.2964701012
546 859 12.8316049703
748 859 39.6798040857
425 860 7.02444237805
377 861 -14.9696865526
510 861 26.9988288815
734 861 14.5007703849
340 862 -13.613943562
448 862 22.4336261896
481 862 -6.15023000578
642 862 -32.101460807
766 863 -43.5658953434
11 864 -0.998106636072
110 864 -7.23191747315
214 866 -17.8458219893
243 866 -10.6150936268
312 866 23.9351996225
626 866 1.48251143281
844 867 -11.2310182495
18 868 11.9453977168
270 869 -7.00882795232
586 870 7.74988141738
685 870 36.4319095575
408 871 -39.5991222095
173 872 -43.0151339336
723 872 50.4413530004
384 873 -1.89447805386
292 874 -3.33148533366
723 874 -36.1791711895
160 875 -0.967674101274
363 875 10.0067862622
462 875 4.03391487537
674 875 30.1146125298
38 876 45.5629366846
64 877 24.6006454044
675 877 35.8830512324
805 878 -53.4245944452
105 879 -9.56742651739
634 879 -6.38993171205
52 880 45.523201486
605 880 -15.9458318764
89 881 21.5183424233
460 881 28.8428832368
93 882 32.1310895015
813 882 -14.4365518213
487 883 18.0820707443
880 883 -2.00973299644
12 884 -15.0788960596
62 884 10.5446875521
584 884 49.1047555867
867 884 34.5687448614
288 885 3.65544994393
47 888 -5.43184827087
691 888 17.2406718699
728 888 34.1505965896
722 889 2.57907367275
53 890 16.4851616255
651 891 8.58279884612
654 891 -23.5824830291
340 892 -6.20131619086
388 893 33.5927183625
766 893 1.59381605377
599 894 -9.37988727342
698 894 -6.19735476474
357 895 -65.7615075194
622 895 39.0576084818
682 895 -26.866686397
894 895 20.0289237272
71 897 -19.7151954729
73 897 13.2734206981
679 897 11.0046780057
89 898 40.2149250779
212 898 54.9468473812
854 898 -11.8383762988
157 899 -12.9583061827
521 899 -3.11389598442
27 900 -7.4780522271
45 901 34.0742984733
357 901 23.6081761174
893 901 47.7157349015
657 902 -51.0843451253
263 903 23.117609151
532 903 7.81475325179
756 903 35.2172622137
390 904 -15.2624871085
613 904 1.78149070158
781 904 8.48290275109
100 905 8.96259684993
616 905 -50.635297956
561 907 -14.8168582936
839 908 25.3585053502
98 909 24.7826092921
132 909 2.75512697211
808 909 -3.13451502237
238 910 18.0164659269
441 910 10.2080065573
831 910 -11.4613011969
416 911 25.8183751448
430 911 -8.27782582911
472 911 41.6050129869
557 911 2.09786245963
324 912 -49.2364948174
419 912 25.9063347005
849 912 16.5133353216
516 913 15.6318558591
632 913 46.2775019525
150 914 0.371279577926
646 914 -46.8262602976
725 914 48.4827996449
832 915 -20.51148687
913 915 13.0975494419
192 916 4.3427407613
225 917 -36.1707556462
570 917 6.56332024343
692 917 -4.48655116262
882 917 33.3388242701
258 919 14.524848165
33 920 -11.1868517358
693 920 18.1907955763
151 921 4.89385134805
18 923 -36.555330734
852 923 46.4852714837
818 924 6.41701304842
466 925 29.9137676839
719 925 12.5194122597
786 925 -6.45682242845
724 926 -3.52071882638
604 927 -2.28648357502
696 928 -26.0796540184
855 928 51.8815913297
320 929 -15.3426288694
436 929 -30.0639054039
512 929 -29.4626890775
453 930 34.0973579273
175 931 -17.5782100474
205 931 -16.8702576869
414 932 -54.1722294001
453 932 11.3929327813
679 932 -38.2148841652
7 933 39.9527295208
504 933 -13.8581525251
55 936 16.6143073944
364 936 -56.1585756621
395 936 45.173979471
891 936 52.6609522704
187 937 -1.07074731247
191 937 23.1056375664
467 938 27.5944104674
882 939 -25.7190506289
56 940 59.2412409549
434 942 27.9642347109
541 942 -11.3654502586
555 943 10.4970190179
879 943 6.09018595315
38 944 -24.3087636973
314 944 29.4242844379
460 944 29.7106361265
602 944 19.2372350704
654 944 25.0884490804
90 945 26.672259336
228 945 30.7968813325
734 945 15.1459587796
750 945 -53.4443849358
147 946 4.8003418165
784 946 -0.243596113618
772 947 -19.6204505782
791 947 29.5735329719
902 947 -7.29531671925
477 948 20.9562101666
665 948 -18.4963248931
793 948 12.5141260705
498 949 -3.30716373843
58 950 22.0616164871
839 950 15.8339395805
886 951 45.4506813825
940 951 2.03809887511
438 952 -30.8667704472
800 952 -18.646462163
373 953 32.9831359949
927 953 13.2367855831
66 954 20.1251602633
597 954 -0.856123167536
559 955 15.4631241319
182 956 18.4209188858
632 956 25.3963637998
857 956 14.3528802602
375 957 16.5522687329
459 957 14.5013158592
164 958 46.8953538282
631 959 -8.55200640918
37 960 -3.5418710261
185 960 -9.18162623045
206 960 -12.5703730029
321 961 76.1201292139
197 962 -6.50831476604
134 963 9.25161789411
294 963 41.9903977804
640 963 24.1352808207
907 963 -12.8670833418
714 964 -5.34684605505
79 965 -100.44351451
328 966 20.0385973354
188 967 -23.8308895027
173 968 -1.87528649539
292 969 17.9066874725
735 969 -20.0915733803
101 970 5.06857023375
380 971 0.229862927004
490 971 -25.9304596947
695 972 36.2953137561
743 972 -1.02345354756
639 973 -1.70139406945
818 973 -33.7729194439
528 976 37.8828968841
121 978 -26.0570160581
254 978 24.0046117683
553 978 24.2454634274
576 978 33.6127802325
961 978 6.30142519531
186 979 17.0231756868
362 979 3.86668499041
653 979 -11.9492406579
385 980 -31.4359068556
743 980 11.6916741835
305 981 -3.87900833447
318 981 -24.1061885868
487 981 -1.32986697746
878 981 21.3350441805
552 982 -22.1017341495
855 983 -6.02706705819
890 984 10.7851653931
981 984 11.6774403161
982 984 -11.6612487153
969 985 -18.6538709371
101 986 24.3441853412
114 986 11.9996892637
63 987 -54.1455612655
232 987 10.0001714409
314 988 21.6054347316
325 988 -35.1864847418
703 989 5.51497554376
733 989 1.25653353663
13 990 -20.1449346597
213 990 29.3549950464
21 991 -1.05570821628
680 991 12.7460110896
60 992 78.9519731833
401 992 9.79416632499
864 992 -8.92862481578
233 993 0.163240151152
333 993 5.51207717833
519 993 -17.8377900808
603 994 18.3823055145
458 995 -35.6568382296
931 995 0.590497567559
398 996 21.5997728175
794 996 28.6317801627
853 996 -12.2009397918
569 997 -45.0929511878
125 998 -10.8679005523
201 998 -4.95983014702
160 999 -0.946889555494
385 999 41.1712757911
730 999 -1.27437260731
735 999 44.6394852613
200 1000 -23.5694792501
260 1000 0.56581659626
664 1000 -16.6950163855
800 1000 25.4851811961
158 1001 -0.612919023417
786 1001 -33.222159928
417 1002 -20.212610677
625 1002 -16.6115419182
962 1002 12.5413303864
220 1003 -51.5605092828
412 1003 20.2293333163
801 1003 4.42977812575
139 1004 9.01714224213
228 1004 -15.8907357543
367 1004 -20.5983326238
422 1004 -15.8708858491
254 1005 29.1585342347
366 1006 -7.48424344562
190 1007 -7.56734638406
382 1007 -10.041907442
877 1007 -11.9079517784
297 1008 3.16869678365
559 1008 -39.1492585223
289 1009 13.7345896311
92 1010 34.5875608356
665 1010 2.56011530189
246 1011 -25.7841082687
321 1011 -32.2323950293
716 1012 -28.0434197681
832 1012 -56.9391873107
456 1013 17.1812735682
299 1014 -16.6234467006
450 1014 -47.8354822683
504 1014 -42.6263570463
515 1014 -19.9241913336
737 1014 -37.4772929953
152 1015 -45.521452409
600 1016 40.4434589951
248 1017 22.0039975739
951 1017 -13.3929269095
156 1018 27.8796344684
321 1018 14.6362910721
438 1018 -22.3953128071
430 1019 5.69547339459
834 1020 -20.1850348841
29 1021 -19.0810313632
699 1021 22.1817601294
998 1021 -8.41117317097
476 1022 36.1604766938
718 1022 7.62085265174
208 1024 -41.9202972352
50 1026 24.7959913052
285 1026 24.4176734939
286 1027 13.715693273
359 1027 14.517689737
590 1027 -33.0014443619
1016 1027 2.98181625007
470 1028 -12.4256389578
466 1029 -17.1865898747
574 1031 34.782178251
1 1032 -48.8289698597
3 1032 -1.86670432511
400 1032 -14.6423853786
500 1033 6.24911753706
816 1033 29.0886105246
931 1033 -13.3341673811
70 1034 -9.54183449066
223 1034 11.0279752987
404 1035 5.22961040153
238 1036 -37.2970707305
908 1036 53.661036369
875 1037 27.756822245
945 1037 -12.1714109979
275 1038 45.8914382062
284 1039 -31.8434730998
373 1039 -22.0275891721
411 1039 40.1873841572
470 1039 -25.9359033024
721 1039 -1.52360247492
859 1040 50.1545914506
860 1040 -9.69372815125
456 1041 -15.5198518118
740 1041 39.3007166954
788 1041 15.4703944968
911 1041 -33.8546897545
1023 1041 -28.1896786637
440 1042 -23.5893627457
505 1042 24.7457005723
704 1042 3.13886667813
154 1043 11.2352046973
831 1043 19.0837475719
871 1043 -15.6391191636
58 1044 6.87935649811
801 1045 -9.12293964557
142 1046 45.7881539559
864 1046 -31.6897770305
871 1047 -12.0096042892
601 1048 -28.3793454005
107 1049 -33.0636207567
407 1050 -41.746760308
627 1050 27.1906953903
711 1050 32.2031115535
910 1050 -5.56566422099
310 1051 14.0715836916
510 1051 47.5937816182
565 1051 76.8790037583
578 1051 47.3015364116
74 1052 21.2098167052
693 1052 12.1631912701
379 1053 13.9505870231
223 1054 44.5940721699
537 1054 14.9510525085
126 1055 23.9450085788
822 1055 -7.96260162878
860 1055 0.0121089432587
1016 1055 25.9854207881
18 1056 -38.8563439456
755 1056 30.2795674511
1033 1056 10.737147292
299 1058 17.8237475721
421 1059 -35.6465566899
737 1059 -0.442992605022
848 1060 20.6522113408
996 1060 -3.79902211785
8 1061 1.16362361084
34 1061 8.44094646189
259 1061 -30.3455947129
531 1061 -3.78201858298
847 1061 -4.25040569978
117 1062 4.28690897315
941 1062 17.0498885743
958 1062 -14.3455027739
962 1062 31.2047348619
889 1063 10.2328719341
994 1063 45.092753405
23 1064 6.88630908525
393 1065 53.0844835028
1020 1065 57.2228741132
500 1066 34.1726650132
22 1067 -7.01028205726
27 1067 27.6517536925
296 1068 -44.5048076072
360 1069 7.7175638013
922 1069 7.96427435343
972 1069 44.350777514
1023 1069 56.629564545
176 1070 -15.6780294121
923 1070 15.1425707012
177 1071 2.2620707112
319 1071 40.0565172048
490 1071 -2.09729714291
751 1071 -15.0549936717
71 1072 17.2583099549
263 1072 5.46187812995
595 1072 -10.2870599089
