# NAME: be1000.6
# COMMENT: Beasley instances from ORLIB. Converted to a MAX-CUT problem.
1001 50865
2 686 -49
2 713 10
2 720 -51
2 756 85
2 766 -9
2 767 93
2 772 79
2 778 92
2 788 27
2 812 -83
2 816 -76
2 818 50
2 820 -81
2 825 43
2 828 52
2 834 -24
2 838 -43
2 849 -25
2 875 -49
2 877 32
2 902 56
2 906 4
2 922 -19
2 924 33
2 925 -83
2 946 61
2 956 15
2 963 -43
2 977 18
2 980 20
2 987 -11
2 1000 37
3 11 -36
3 29 60
3 51 53
3 79 32
3 97 -52
3 98 10
3 100 -91
3 132 -35
3 133 -41
3 137 -67
3 156 13
3 164 32
3 165 -4
3 176 23
3 183 4
3 211 -26
3 214 -16
3 216 19
3 227 -28
3 242 76
3 244 13
3 247 98
3 248 -41
3 262 -100
3 276 -63
3 291 60
3 304 30
3 310 -22
3 311 -88
3 320 67
3 322 15
3 327 -58
3 331 -26
3 345 61
3 349 64
3 355 23
3 356 11
3 362 99
3 367 -45
3 388 -72
3 398 -62
3 401 84
3 403 -97
3 409 -51
3 411 78
3 419 -85
3 425 58
3 439 -71
3 443 -56
3 455 27
3 457 54
3 462 17
3 466 75
3 476 5
3 480 -90
3 503 -31
3 538 -98
3 540 50
3 551 -2
3 553 -88
3 563 -96
3 564 -30
3 574 -91
3 588 -55
3 601 58
3 603 -45
3 609 -34
3 643 -55
3 651 -88
3 655 51
3 657 17
3 668 24
3 673 -77
3 675 -77
3 687 85
3 706 52
3 708 -82
3 725 -22
3 735 -37
3 742 28
3 751 -14
3 756 81
3 785 -85
3 786 -71
3 803 61
3 812 -33
3 819 98
3 856 -59
3 870 -72
3 877 -56
3 900 -25
3 904 -27
3 915 -93
3 931 -84
3 937 -34
3 939 -58
3 944 -76
3 946 11
3 960 -81
3 964 73
3 974 42
3 976 2
3 981 72
3 984 10
4 9 -90
4 10 -78
4 13 -93
4 23 67
4 24 -40
4 44 -76
4 61 20
4 78 -4
4 85 -29
4 87 -41
4 105 2
4 109 90
4 141 -80
4 154 -86
4 173 91
4 174 -14
4 175 -1
4 186 -42
4 209 -97
4 222 -74
4 237 -75
4 240 -27
4 262 -36
4 288 63
4 289 -71
4 290 52
4 292 -15
4 311 60
4 334 35
4 343 41
4 344 22
4 349 -95
4 352 -31
4 357 20
4 367 63
4 375 66
4 378 16
4 382 -96
4 404 -30
4 405 -67
4 412 -1
4 425 -58
4 431 -13
4 448 -72
4 464 50
4 473 28
4 485 -58
4 502 -95
4 504 -80
4 542 92
4 563 49
4 570 49
4 583 27
4 585 67
4 594 60
4 599 67
4 632 -76
4 678 -58
4 682 -76
4 691 -97
4 696 -6
4 703 52
4 712 4
4 725 -93
4 726 86
4 775 19
4 781 70
4 785 14
4 786 -3
4 787 87
4 800 40
4 813 -13
4 829 -90
4 845 90
4 847 22
4 851 13
4 854 29
4 858 -22
4 868 38
4 879 -44
4 884 12
4 890 -3
4 894 71
4 895 21
4 911 88
4 923 68
4 931 66
4 944 -49
4 957 -57
4 965 1
4 967 -96
4 976 66
4 989 84
5 30 -33
5 39 21
5 72 8
5 94 -86
5 104 49
5 111 -37
5 140 59
5 148 -25
5 172 -36
5 186 69
5 194 -73
5 201 31
5 211 83
5 213 -18
5 217 16
5 220 45
5 224 83
5 239 -53
5 246 -87
5 261 -76
5 296 -99
5 304 75
5 307 -93
5 328 -83
5 340 27
5 355 3
5 377 62
5 378 -35
5 382 3
5 395 45
5 418 65
5 421 -44
5 435 76
5 462 54
5 463 -35
5 476 -14
5 483 -7
5 486 69
5 492 49
5 511 -71
5 520 70
5 535 30
5 536 48
5 537 99
5 539 72
5 554 14
5 555 64
5 556 -83
5 562 -76
5 571 2
5 576 85
5 577 -62
5 587 66
5 593 -28
5 602 21
5 618 -59
5 622 -24
5 646 -51
5 647 2
5 653 -2
5 657 -18
5 658 -71
5 666 29
5 669 -81
5 674 18
5 676 -69
5 678 -45
5 697 -65
5 701 33
5 703 -36
5 720 -94
5 723 -65
5 730 -39
5 734 85
5 737 -74
5 738 -22
5 765 39
5 774 76
5 776 -96
5 778 3
5 779 44
5 780 66
5 793 -29
5 804 -24
5 807 -43
5 815 45
5 819 -51
5 820 45
5 822 99
5 826 -88
5 828 50
5 839 -61
5 840 -96
5 846 24
5 850 43
5 857 -45
5 860 -11
5 867 -50
5 868 -40
5 901 -71
5 902 -46
5 903 -98
5 930 -96
5 935 -50
5 941 -29
5 945 -20
5 947 -28
5 956 40
5 984 43
5 988 -41
5 990 -90
6 18 32
6 22 -99
6 26 28
6 33 -8
6 44 -98
6 55 -62
6 64 -10
6 65 74
6 77 88
6 86 -38
6 116 84
6 130 -55
6 140 -65
6 141 93
6 151 -70
6 159 -62
6 185 -60
6 187 -73
6 194 -32
6 198 8
6 202 19
6 207 4
6 215 -9
6 224 -92
6 234 -49
6 238 95
6 253 37
6 258 -24
6 269 -59
6 280 63
6 297 -85
6 299 -21
6 320 -77
6 328 64
6 333 82
6 337 -91
6 348 -21
6 351 40
6 354 -23
6 356 -88
6 365 -45
6 379 54
6 387 -48
6 394 -26
6 395 -10
6 410 -11
6 420 -78
6 426 47
6 434 66
6 439 -19
6 440 73
6 451 -99
6 455 -91
6 460 66
6 466 10
6 472 47
6 492 20
6 522 -78
6 533 -81
6 543 -63
6 548 3
6 574 89
6 576 -83
6 599 55
6 608 -26
6 614 70
6 624 -9
6 652 9
6 660 21
6 664 20
6 681 54
6 704 36
6 732 -12
6 791 47
6 792 -60
6 806 -97
6 814 12
6 815 27
6 829 10
6 847 -54
6 853 -31
6 874 -36
6 898 -71
6 902 -56
6 905 66
6 928 1
6 932 -4
6 947 15
6 949 31
6 969 -9
6 971 98
6 974 64
6 977 -70
6 978 -65
6 986 70
6 1000 -30
7 16 80
7 47 -57
7 57 -32
7 59 96
7 74 54
7 77 6
7 93 -2
7 101 -89
7 103 60
7 113 26
7 117 -23
7 120 48
7 123 -85
7 127 -49
7 128 -6
7 133 -82
7 152 43
7 161 91
7 176 -27
7 177 27
7 179 56
7 182 13
7 183 43
7 185 -37
7 217 49
7 242 74
7 248 -18
7 252 95
7 262 81
7 275 -43
7 283 78
7 288 59
7 297 -36
7 298 -42
7 314 -37
7 315 34
7 322 13
7 331 63
7 338 -55
7 339 89
7 351 2
7 352 -25
7 353 48
7 361 -74
7 376 91
7 382 19
7 385 52
7 412 31
7 415 -24
7 416 33
7 417 -78
7 447 -75
7 458 81
7 471 57
7 484 -68
7 489 56
7 496 -49
7 513 -86
7 534 -57
7 558 34
7 568 -18
7 578 -83
7 586 84
7 589 82
7 594 99
7 596 -59
7 611 27
7 637 -21
7 648 94
7 651 -53
7 660 -29
7 672 35
7 682 88
7 692 8
7 696 96
7 705 -7
7 709 -58
7 718 5
7 719 -46
7 721 88
7 726 -82
7 729 89
7 732 -95
7 760 11
7 764 65
7 768 75
7 779 -49
7 788 -26
7 792 -68
7 794 -45
7 797 -13
7 798 -6
7 823 31
7 828 7
7 834 -8
7 845 99
7 853 -66
7 869 -83
7 890 5
7 893 -86
7 905 -55
7 939 -66
7 978 -8
7 985 -73
8 31 -92
8 32 -23
8 56 2
8 78 77
8 85 -67
8 89 -41
8 127 -61
8 136 42
8 191 88
8 203 -64
8 208 -5
8 238 29
8 258 -71
8 259 -15
8 260 70
8 267 -56
8 271 -96
8 299 10
8 305 42
8 317 -90
8 331 -90
8 334 -54
8 346 -17
8 360 -49
8 361 63
8 402 54
8 424 -42
8 428 69
8 441 57
8 447 61
8 462 57
8 479 -92
8 501 -100
8 522 -20
8 531 21
8 540 59
8 562 46
8 572 64
8 577 11
8 581 62
8 589 49
8 591 40
8 592 2
8 594 22
8 597 40
8 608 88
8 617 85
8 631 -64
8 632 22
8 634 27
8 655 83
8 666 -65
8 674 -2
8 676 83
8 686 25
8 696 36
8 699 16
8 702 86
8 712 35
8 729 9
8 738 49
8 739 -17
8 759 -13
8 816 -26
8 827 21
8 838 -71
8 843 93
8 858 -15
8 860 -22
8 889 -31
8 895 94
8 935 -23
8 938 -68
8 959 86
8 962 55
8 963 -17
8 968 -11
8 969 -14
9 50 -33
9 61 -16
9 62 -91
9 64 59
9 67 -59
9 71 -57
9 75 58
9 170 -22
9 171 -35
9 174 -21
9 185 33
9 192 42
9 206 41
9 210 28
9 223 78
9 265 66
9 266 -12
9 274 32
9 290 -19
9 293 -61
9 294 68
9 304 -4
9 318 64
9 320 9
9 323 5
9 327 -23
9 328 -44
9 330 -77
9 356 -56
9 369 -47
9 382 82
9 385 51
9 388 45
9 393 23
9 415 32
9 416 59
9 437 -95
9 441 9
9 461 64
9 469 -65
9 475 -63
9 479 -5
9 487 -17
9 502 -92
9 520 32
9 529 -54
9 547 -17
9 550 -19
9 562 -75
9 567 -97
9 584 44
9 585 -91
9 592 -35
9 598 8
9 607 -2
9 640 -57
9 652 78
9 654 38
9 663 45
9 678 21
9 700 -51
9 703 -31
9 712 -26
9 713 -79
9 742 -60
9 748 -54
9 762 -23
9 825 19
9 827 89
9 828 -82
9 830 -45
9 836 19
9 839 -81
9 840 -82
9 841 61
9 844 97
9 847 65
9 863 -100
9 875 -10
9 882 -36
9 891 -20
9 899 -24
9 923 27
9 927 26
9 929 41
9 935 -37
9 936 97
9 949 41
9 962 -57
9 970 11
9 978 62
9 994 83
9 998 -7
10 14 -44
10 32 33
10 40 -76
10 46 -43
10 54 15
10 64 -65
10 93 84
10 113 35
10 120 -35
10 127 -76
10 128 -69
10 176 -21
10 185 -37
10 199 21
10 203 -21
10 207 -30
10 219 41
10 220 -45
10 225 18
10 226 33
10 235 -8
10 247 22
10 252 -70
10 256 61
10 258 -16
10 270 4
10 276 -67
10 280 -15
10 287 -25
10 289 -30
10 291 33
10 295 88
10 298 34
10 313 -63
10 332 46
10 340 -1
10 354 45
10 364 84
10 365 64
10 376 32
10 386 -32
10 390 -4
10 393 27
10 400 60
10 401 -3
10 413 6
10 414 72
10 426 -23
10 429 60
10 430 -98
10 448 4
10 493 40
10 498 65
10 506 27
10 521 76
10 523 95
10 527 5
10 553 -65
10 559 12
10 571 62
10 604 -40
10 609 90
10 621 23
10 627 96
10 642 -48
10 649 70
10 652 70
10 655 -60
10 660 -63
10 670 -46
10 683 95
10 690 81
10 707 -64
10 709 61
10 744 72
10 748 96
10 753 30
10 778 88
10 789 -81
10 799 68
10 811 27
10 814 65
10 816 89
10 824 -74
10 831 -79
10 832 38
10 842 68
10 857 -2
10 877 28
10 887 -48
10 921 -13
10 931 21
10 935 -26
10 936 -17
10 941 76
10 946 48
10 956 -30
10 958 11
10 959 94
10 964 -26
10 970 -71
10 971 -55
10 972 -37
10 976 -50
10 992 67
11 12 7
11 41 57
11 59 80
11 65 -36
11 71 37
11 92 -11
11 106 -41
11 110 63
11 114 3
11 131 -71
11 137 31
11 153 -96
11 159 -6
11 174 90
11 182 -34
11 189 -77
11 206 37
11 236 24
11 242 -96
11 258 35
11 264 -22
11 273 55
11 279 -82
11 286 63
11 297 -32
11 305 -87
11 347 68
11 349 -12
11 354 12
11 358 13
11 383 15
11 390 -9
11 405 38
11 424 -32
11 435 20
11 454 82
11 476 -86
11 479 19
11 483 95
11 488 15
11 496 19
11 510 99
11 527 44
11 534 93
11 544 51
11 553 -23
11 561 -45
11 567 -51
11 568 -72
11 570 71
11 572 -41
11 588 64
11 592 42
11 599 -32
11 618 61
11 629 21
11 644 71
11 646 63
11 650 84
11 664 -9
11 675 -94
11 690 -56
11 695 -11
11 710 86
11 712 -68
11 719 29
11 739 -82
11 742 -3
11 750 97
11 758 23
11 769 -25
11 784 -68
11 791 -72
11 799 21
11 810 65
11 812 51
11 814 -33
11 876 99
11 882 85
11 888 14
11 893 -28
11 900 81
11 927 74
11 938 8
11 943 -66
11 955 27
11 968 18
11 981 -51
11 982 -43
11 992 53
11 999 -46
12 16 -80
12 17 -57
12 26 55
12 37 -29
12 55 98
12 56 -4
12 79 -9
12 82 -50
12 87 -12
12 95 -67
12 99 -7
12 107 -6
12 113 71
12 118 -33
12 119 36
12 121 -4
12 129 -4
12 132 -91
12 167 -7
12 171 13
12 173 -9
12 174 -66
12 183 -8
12 196 -72
12 212 24
12 213 -86
12 214 54
12 221 -7
12 227 25
12 256 36
12 262 -91
12 265 -85
12 266 57
12 268 -20
12 269 37
12 279 -40
12 289 63
12 291 38
12 297 -69
12 310 97
12 315 -72
12 323 -39
12 339 13
12 356 -36
12 357 -96
12 372 33
12 379 -86
12 386 9
12 391 -91
12 396 73
12 407 75
12 458 98
12 473 96
12 500 -79
12 511 -55
12 540 85
12 541 -58
12 550 15
12 553 -63
12 561 83
12 585 79
12 589 -95
12 594 -30
12 602 -77
12 603 -3
12 618 32
12 625 74
12 635 -71
12 656 56
12 659 -39
12 667 88
12 671 24
12 686 8
12 688 -67
12 711 58
12 713 81
12 722 23
12 726 61
12 727 -57
12 732 -58
12 747 92
12 767 -5
12 770 85
12 818 -6
12 838 -66
12 839 -70
12 844 52
12 852 -45
12 860 -43
12 883 62
12 891 86
12 892 45
12 899 -58
12 905 -77
12 937 -38
12 971 49
12 976 -96
12 991 86
13 14 -41
13 22 54
13 37 85
13 49 45
13 50 69
13 65 -63
13 72 39
13 98 18
13 111 78
13 129 48
13 131 -90
13 132 -33
13 138 43
13 160 -84
13 162 -46
13 164 21
13 169 93
13 174 -28
13 191 49
13 192 35
13 239 91
13 261 93
13 263 36
13 269 -56
13 270 8
13 271 -15
13 282 60
13 283 -44
13 301 66
13 313 74
13 318 -26
13 324 -50
13 334 -42
13 342 -84
13 349 37
13 380 10
13 404 25
13 405 79
13 419 26
13 428 65
13 443 -9
13 444 28
13 446 12
13 449 8
13 478 82
13 486 15
13 487 -33
13 494 -67
13 512 1
13 522 -38
13 526 -45
13 541 23
13 546 17
13 580 -83
13 583 -14
13 598 -64
13 600 22
13 608 -67
13 631 -7
13 636 44
13 640 55
13 642 -78
13 644 -42
13 646 -89
13 656 81
13 657 84
13 698 -50
13 704 24
13 709 29
13 732 26
13 735 52
13 756 -87
13 781 -8
13 786 43
13 788 68
13 793 75
13 806 -63
13 831 -63
13 841 54
13 844 85
13 862 19
13 870 33
13 886 83
13 895 66
13 902 -39
13 904 68
13 915 -61
13 916 96
13 921 -50
13 927 34
13 931 33
13 935 -68
13 943 38
13 946 12
13 956 9
13 959 -18
13 980 71
13 993 27
13 997 33
14 19 -47
14 20 -30
14 23 57
14 49 76
14 64 -95
14 72 -60
14 84 50
14 91 -38
14 94 -71
14 115 88
14 116 55
14 128 29
14 133 -74
14 139 -53
14 155 -68
14 159 23
14 161 7
14 177 17
14 194 24
14 197 85
14 202 8
14 212 -49
14 220 42
14 231 -94
14 248 -70
14 249 -38
14 250 94
14 252 43
14 260 -97
14 262 46
14 270 31
14 272 -71
14 281 -39
14 296 15
14 299 77
14 306 16
14 329 14
14 337 -7
14 347 43
14 366 -29
14 368 11
14 389 -74
14 393 -8
14 395 65
14 408 26
14 422 58
14 431 -88
14 436 30
14 447 53
14 454 -1
14 456 -72
14 473 53
14 479 -85
14 486 -6
14 506 56
14 507 -61
14 509 -98
14 514 -41
14 516 -52
14 522 25
14 523 72
14 551 -79
14 555 6
14 572 64
14 583 -63
14 588 94
14 599 -59
14 621 -51
14 623 84
14 625 -51
14 627 -57
14 642 53
14 654 89
14 667 27
14 670 57
14 693 16
14 694 20
14 723 -100
14 725 44
14 726 -76
14 730 46
14 735 -74
14 738 66
14 758 68
14 778 27
14 779 -2
14 785 35
14 788 -92
14 796 94
14 808 70
14 811 10
14 831 27
14 836 72
14 865 -40
14 879 -10
14 901 22
14 920 23
14 928 81
14 930 83
14 933 -39
14 938 -99
14 957 -32
14 967 -22
14 972 -70
14 973 -46
14 982 -28
14 985 62
14 989 93
15 22 17
15 26 43
15 56 35
15 62 96
15 79 -14
15 119 -100
15 131 -25
15 140 -44
15 146 -71
15 189 79
15 192 -77
15 193 -69
15 217 88
15 230 -47
15 237 -22
15 245 -12
15 249 -55
15 250 55
15 257 -48
15 273 -50
15 276 94
15 285 -92
15 290 22
15 294 -88
15 295 -91
15 309 66
15 314 44
15 319 -51
15 324 -32
15 328 24
15 334 10
15 348 -92
15 397 -7
15 405 -77
15 408 25
15 421 -92
15 424 62
15 429 -58
15 434 62
15 438 -46
15 439 45
15 444 -17
15 445 60
15 449 -39
15 460 91
15 496 19
15 499 -64
15 514 -3
15 523 -85
15 549 61
15 566 40
15 580 -26
15 583 84
15 606 47
15 607 -52
15 612 9
15 615 -44
15 621 14
15 625 -94
15 634 -27
15 653 -77
15 655 -68
15 662 -25
15 673 -67
15 675 -69
15 680 -20
15 688 -13
15 694 -56
15 705 67
15 713 -93
15 719 9
15 725 4
15 733 -67
15 758 -66
15 762 -98
15 765 37
15 783 18
15 802 34
15 809 72
15 822 -97
15 825 -47
15 827 23
15 828 48
15 829 74
15 844 -68
15 869 45
15 873 -4
15 882 -89
15 884 64
15 906 -98
15 917 88
15 925 97
15 949 60
15 952 -31
15 962 -38
15 963 -21
15 967 34
15 974 -56
15 979 -53
15 984 94
16 26 73
16 44 1
16 66 -64
16 71 -81
16 78 7
16 79 -28
16 84 37
16 108 91
16 109 6
16 115 51
16 124 -10
16 140 45
16 163 -16
16 172 20
16 175 45
16 187 -45
16 189 66
16 199 -73
16 206 -10
16 250 -53
16 283 36
16 291 -71
16 298 90
16 317 96
16 350 69
16 352 16
16 367 56
16 373 -87
16 380 58
16 385 -63
16 388 -9
16 390 2
16 396 -97
16 402 37
16 412 -8
16 418 -78
16 419 -12
16 426 91
16 435 -16
16 453 71
16 459 -29
16 463 -62
16 472 91
16 479 -42
16 509 -59
16 512 -40
16 515 76
16 519 -14
16 527 -81
16 545 -74
16 553 28
16 556 -27
16 558 46
16 563 58
16 578 87
16 582 86
16 585 -68
16 592 55
16 597 30
16 620 -17
16 621 84
16 632 73
16 634 -58
16 674 79
16 678 71
16 679 33
16 681 61
16 702 78
16 703 -62
16 717 94
16 725 -28
16 734 -12
16 735 -56
16 741 23
16 742 29
16 755 -92
16 765 -90
16 813 -39
16 816 -47
16 822 -74
16 830 -76
16 840 -42
16 844 59
16 848 63
16 866 -71
16 881 -93
16 910 52
16 916 -49
16 918 -45
16 919 41
16 927 -18
16 929 -93
16 930 32
16 948 -15
16 971 -32
16 985 48
16 987 73
16 989 40
16 990 63
17 26 -16
17 48 13
17 64 -83
17 72 84
17 87 96
17 88 25
17 103 -81
17 112 79
17 114 76
17 137 -94
17 141 95
17 152 34
17 190 35
17 194 71
17 201 4
17 211 -43
17 212 15
17 215 32
17 220 67
17 221 89
17 247 -59
17 252 89
17 276 85
17 281 55
17 289 -29
17 291 79
17 295 38
17 303 31
17 311 -18
17 317 -12
17 320 -1
17 342 -23
17 347 48
17 358 76
17 368 64
17 392 3
17 404 -4
17 406 -83
17 410 -34
17 412 97
17 444 24
17 452 -52
17 456 59
17 474 36
17 501 -42
17 529 47
17 564 63
17 567 20
17 588 66
17 591 -51
17 600 66
17 604 23
17 607 -35
17 610 19
17 618 72
17 620 10
17 621 -11
17 624 -2
17 633 89
17 647 24
17 650 -92
17 668 76
17 683 86
17 684 -54
17 691 -26
17 693 -83
17 700 -20
17 701 -28
17 715 86
17 720 -43
17 735 74
17 770 -33
17 776 57
17 781 18
17 785 -79
17 789 -91
17 793 -56
17 800 85
17 801 -100
17 810 32
17 854 -77
17 856 90
17 862 11
17 876 32
17 894 55
17 903 8
17 922 1
17 942 -63
17 944 81
17 946 73
17 948 8
17 955 22
17 970 -17
17 989 -60
17 994 -43
17 995 -87
18 20 -60
18 24 19
18 45 44
18 50 46
18 57 -30
18 72 -25
18 90 80
18 98 87
18 107 -72
18 115 81
18 118 40
18 119 -19
18 127 -57
18 141 -24
18 154 69
18 165 -5
18 166 97
18 181 53
18 184 -49
18 186 -100
18 195 49
18 204 46
18 206 66
18 208 -50
18 249 -70
18 254 -77
18 276 64
18 293 15
18 322 -27
18 331 84
18 344 -54
18 355 -24
18 360 -31
18 362 -34
18 367 -45
18 384 25
18 387 -36
18 415 42
18 430 -28
18 442 11
18 444 -93
18 447 54
18 457 -99
18 461 51
18 470 63
18 476 -35
18 481 -51
18 490 20
18 505 -41
18 511 -81
18 514 56
18 526 -29
18 531 62
18 532 -46
18 535 -17
18 537 -50
18 546 77
18 560 -64
18 561 -79
18 564 -24
18 574 -66
18 590 -7
18 604 -92
18 613 69
18 615 -77
18 646 -93
18 665 8
18 681 76
18 687 32
18 693 2
18 699 22
18 714 -77
18 718 90
18 724 48
18 737 -32
18 745 64
18 746 -50
18 753 25
18 771 -91
18 778 -37
18 803 -42
18 822 -63
18 871 70
18 883 82
18 915 -35
18 916 -6
18 936 70
18 937 44
18 959 34
18 964 -11
18 965 71
18 967 21
18 971 -29
18 978 -40
18 980 55
18 989 -40
18 991 -57
18 992 -35
19 21 -69
19 25 30
19 30 -15
19 38 40
19 39 -74
19 60 13
19 64 -99
19 75 -1
19 110 83
19 112 -28
19 133 -12
19 149 -37
19 150 90
19 162 -32
19 166 54
19 186 -65
19 197 44
19 198 52
19 202 55
19 210 -40
19 225 52
19 234 -96
19 257 -89
19 280 -68
19 281 77
19 288 70
19 292 1
19 295 -52
19 307 -25
19 314 -67
19 316 30
19 326 14
19 337 -45
19 341 21
19 343 40
19 350 -4
19 360 -95
19 379 -83
19 390 -89
19 406 96
19 419 -50
19 440 -79
19 449 29
19 450 -37
19 453 8
19 463 -92
19 467 62
19 481 86
19 485 18
19 510 -70
19 525 53
19 562 77
19 566 -83
19 568 -99
19 596 77
19 603 5
19 605 -58
19 613 -14
19 636 29
19 644 34
19 655 6
19 657 -63
19 675 53
19 679 -65
19 682 76
19 687 -97
19 703 -30
19 704 -55
19 716 18
19 732 -67
19 735 -3
19 736 71
19 740 -28
19 754 -78
19 770 -5
19 782 -95
19 829 -14
19 839 52
19 847 -15
19 851 -69
19 852 -60
19 855 -68
19 856 -28
19 867 80
19 887 -73
19 909 91
19 930 -88
19 935 -12
19 938 -52
19 944 4
19 946 -75
19 968 -43
19 993 4
19 996 51
19 997 -59
20 69 16
20 72 98
20 88 -50
20 107 45
20 115 96
20 117 74
20 123 37
20 132 -58
20 133 -87
20 138 -70
20 144 21
20 160 42
20 166 74
20 169 -79
20 180 5
20 181 51
20 187 -32
20 194 -5
20 230 9
20 231 -10
20 236 11
20 244 7
20 246 22
20 273 -3
20 287 -53
20 295 2
20 298 40
20 303 85
20 338 -33
20 353 96
20 364 -93
20 375 -50
20 399 -56
20 410 10
20 415 -31
20 427 89
20 435 28
20 440 11
20 459 88
20 461 52
20 464 37
20 482 23
20 484 -87
20 485 -31
20 487 18
20 489 -100
20 494 59
20 496 52
20 521 -74
20 542 3
20 562 -22
20 574 -81
20 591 -10
20 601 14
20 603 -28
20 604 11
20 607 -31
20 609 -71
20 614 14
20 653 68
20 654 -47
20 669 32
20 672 -49
20 676 -9
20 679 13
20 689 63
20 691 -82
20 693 33
20 700 -52
20 710 -68
20 716 31
20 745 -10
20 754 11
20 757 -73
20 768 81
20 777 -68
20 778 -99
20 780 -80
20 785 70
20 794 33
20 795 57
20 806 -74
20 815 -33
20 831 82
20 840 -35
20 851 -19
20 864 59
20 871 -29
20 878 -72
20 900 58
20 912 8
20 918 -33
20 923 -80
20 929 -21
20 938 -92
20 942 43
20 949 -1
20 952 -26
20 958 55
20 973 48
20 999 32
21 24 -5
21 34 73
21 37 -44
21 56 -45
21 76 -85
21 95 34
21 98 -96
21 103 10
21 114 98
21 122 -36
21 129 52
21 131 -56
21 141 -95
21 150 -60
21 161 48
21 164 7
21 166 84
21 206 35
21 217 -95
21 218 69
21 250 24
21 258 35
21 263 94
21 268 -56
21 270 19
21 278 1
21 286 -56
21 290 -81
21 303 -93
21 304 47
21 305 80
21 310 8
21 311 75
21 324 94
21 334 -94
21 349 -33
21 351 -30
21 353 -2
21 361 73
21 366 -77
21 371 -95
21 383 31
21 394 -78
21 403 13
21 418 -63
21 424 -83
21 432 45
21 438 -37
21 443 60
21 466 -97
21 488 -99
21 514 79
21 517 81
21 519 91
21 540 65
21 551 -100
21 554 48
21 560 -56
21 563 -10
21 564 43
21 576 -92
21 606 62
21 614 82
21 619 41
21 626 -64
21 629 97
21 630 -11
21 712 -99
21 726 28
21 727 -65
21 729 -11
21 731 -52
21 733 -24
21 749 99
21 758 -60
21 768 -23
21 772 35
21 781 -73
21 793 45
21 810 -31
21 818 -85
21 833 20
21 835 -15
21 839 -70
21 854 47
21 858 -67
21 861 79
21 865 75
21 884 38
21 888 51
21 919 38
21 923 -34
21 925 -76
21 927 49
21 935 78
21 943 63
21 944 -25
21 950 86
21 961 10
21 973 87
21 978 -12
21 985 48
21 989 -64
21 990 -51
22 37 65
22 44 91
22 62 92
22 64 -1
22 67 -44
22 76 41
22 80 -96
22 121 -86
22 141 45
22 145 76
22 156 -89
22 157 -76
22 169 66
22 190 -36
22 197 64
22 202 50
22 210 -3
22 219 60
22 242 -68
22 252 43
22 256 69
22 261 87
22 278 30
22 280 -15
22 283 -79
22 289 6
22 297 -92
22 310 89
22 316 -20
22 318 -15
22 322 -89
22 326 -89
22 329 21
22 350 -45
22 359 -17
22 368 42
22 371 30
22 378 -83
22 389 -27
22 431 -77
22 462 7
22 482 19
22 491 -97
22 492 -41
22 500 88
22 501 73
22 514 23
22 524 26
22 528 -50
22 530 31
22 544 10
22 556 49
22 561 -27
22 570 25
22 574 6
22 589 29
22 592 2
22 596 -78
22 597 13
22 598 -15
22 599 -30
22 604 82
22 623 -56
22 638 -66
22 664 -65
22 668 87
22 672 -79
22 673 15
