# NAME: be1000.9
# COMMENT: Beasley instances from ORLIB. Converted to a MAX-CUT problem.
1001 50500
2 599 83
2 640 64
2 643 87
2 644 -20
2 657 65
2 662 88
2 663 83
2 665 50
2 671 87
2 681 -88
2 683 15
2 696 63
2 697 84
2 709 -72
2 721 -49
2 735 14
2 760 80
2 780 19
2 792 28
2 815 39
2 817 -94
2 820 -93
2 823 -40
2 826 -94
2 842 -90
2 850 -75
2 851 67
2 876 41
2 890 23
2 891 -64
2 902 8
2 909 -8
2 912 -80
2 917 73
2 930 57
2 949 29
2 974 -6
2 986 76
2 990 49
3 8 -72
3 12 -90
3 15 69
3 33 28
3 53 -33
3 56 55
3 60 94
3 70 -54
3 85 -45
3 96 88
3 108 -43
3 111 62
3 120 17
3 130 30
3 152 -87
3 165 -6
3 193 -94
3 197 -73
3 206 54
3 217 -40
3 233 -84
3 272 -91
3 276 -74
3 277 -92
3 278 -20
3 289 -71
3 302 -80
3 310 -9
3 336 -55
3 346 89
3 353 -64
3 354 -68
3 364 55
3 372 4
3 374 51
3 377 -88
3 385 -24
3 407 89
3 413 -91
3 414 -97
3 418 -49
3 425 -80
3 434 -72
3 450 77
3 462 -53
3 471 -95
3 490 -8
3 512 71
3 525 -83
3 531 -9
3 534 -48
3 536 -60
3 544 18
3 550 -65
3 576 95
3 580 77
3 581 -90
3 593 -8
3 594 90
3 597 38
3 598 20
3 602 -1
3 606 54
3 607 61
3 617 -99
3 636 -14
3 641 -73
3 648 96
3 659 60
3 670 11
3 680 -17
3 697 -69
3 702 -99
3 707 -16
3 719 -81
3 730 70
3 746 -94
3 747 -77
3 761 -29
3 776 14
3 784 -57
3 788 6
3 802 20
3 834 -39
3 847 -42
3 851 -96
3 853 -5
3 854 77
3 859 46
3 877 -46
3 879 85
3 888 -95
3 889 59
3 899 -42
3 904 25
3 924 -27
3 927 -63
3 941 25
3 977 -65
3 984 -97
3 991 -7
4 5 14
4 31 56
4 55 -3
4 59 -43
4 65 -86
4 66 27
4 72 33
4 73 -100
4 93 -52
4 114 -39
4 123 -71
4 124 35
4 127 -29
4 133 9
4 144 1
4 145 -50
4 150 37
4 173 59
4 182 -71
4 195 -96
4 215 55
4 222 -62
4 224 77
4 234 -16
4 246 28
4 248 19
4 258 -66
4 268 55
4 278 -9
4 289 47
4 297 -20
4 317 -76
4 339 -78
4 340 56
4 350 -48
4 373 -66
4 380 46
4 396 -52
4 403 -63
4 425 -45
4 430 -27
4 438 -93
4 439 -100
4 452 -18
4 463 -15
4 482 -84
4 497 -76
4 505 7
4 526 -57
4 534 -70
4 544 -41
4 551 58
4 568 -46
4 577 12
4 585 61
4 608 -99
4 613 34
4 627 82
4 632 16
4 641 83
4 645 88
4 661 -14
4 674 9
4 679 77
4 681 90
4 689 -64
4 690 -54
4 695 70
4 698 52
4 708 56
4 720 4
4 732 -62
4 735 89
4 747 46
4 766 89
4 767 -78
4 770 -30
4 771 -8
4 783 55
4 787 -99
4 794 7
4 795 19
4 806 59
4 807 34
4 833 -4
4 844 -37
4 857 88
4 869 22
4 875 6
4 877 43
4 879 -100
4 886 -2
4 899 17
4 911 59
4 912 -6
4 913 -67
4 923 -68
4 925 -35
4 941 -48
4 943 52
4 944 45
4 950 -98
4 952 -12
4 963 -1
4 967 35
4 988 -71
4 992 11
4 993 -85
4 997 94
5 16 98
5 17 13
5 21 -89
5 36 51
5 54 81
5 56 4
5 63 39
5 69 -32
5 87 83
5 98 81
5 109 -23
5 116 9
5 128 -28
5 133 -17
5 134 -82
5 144 86
5 160 27
5 162 78
5 175 -63
5 178 77
5 186 49
5 190 73
5 193 -97
5 212 -81
5 235 91
5 255 47
5 261 70
5 274 12
5 289 57
5 292 -20
5 296 -11
5 304 -73
5 307 89
5 316 -81
5 329 -16
5 338 -74
5 361 -70
5 369 -71
5 375 -51
5 379 -33
5 386 15
5 390 -95
5 395 80
5 396 54
5 402 77
5 422 -78
5 446 93
5 490 64
5 494 39
5 504 75
5 518 1
5 521 27
5 535 -10
5 536 75
5 542 -89
5 561 -58
5 575 7
5 576 29
5 582 -80
5 597 -96
5 599 6
5 600 87
5 604 -59
5 611 65
5 612 -69
5 656 6
5 662 30
5 665 -50
5 666 22
5 671 76
5 674 75
5 677 -46
5 678 -86
5 686 -67
5 697 89
5 722 88
5 723 -2
5 725 18
5 735 -3
5 748 6
5 769 -18
5 770 80
5 774 -74
5 777 -69
5 783 98
5 789 -1
5 816 24
5 817 86
5 824 69
5 825 18
5 829 89
5 838 -44
5 843 94
5 876 -63
5 881 55
5 884 -61
5 903 99
5 912 -64
5 920 4
5 926 4
5 933 74
5 934 62
5 938 -46
5 942 48
5 951 31
5 963 40
5 966 -11
5 967 71
5 973 -29
6 10 -81
6 19 18
6 23 -43
6 52 -18
6 60 -22
6 71 89
6 73 45
6 82 12
6 96 13
6 109 94
6 111 61
6 117 -86
6 130 -100
6 135 -87
6 142 -17
6 146 -3
6 161 60
6 170 8
6 173 -12
6 174 -25
6 178 56
6 182 50
6 196 -85
6 219 -62
6 227 -51
6 237 6
6 280 48
6 287 -66
6 294 -56
6 295 75
6 296 54
6 311 30
6 313 -47
6 318 -21
6 354 -69
6 357 82
6 358 -75
6 368 4
6 408 44
6 411 45
6 428 50
6 439 35
6 442 67
6 506 -22
6 511 94
6 520 85
6 526 15
6 535 -69
6 544 78
6 549 16
6 556 -62
6 568 33
6 572 -80
6 600 56
6 601 44
6 602 -93
6 606 -64
6 607 10
6 621 18
6 624 70
6 629 -97
6 639 -1
6 642 -65
6 664 -72
6 667 11
6 680 -95
6 697 -87
6 705 -9
6 713 58
6 715 -43
6 721 -18
6 730 -47
6 734 99
6 741 10
6 753 16
6 766 74
6 792 -48
6 798 96
6 839 6
6 881 -12
6 885 -30
6 894 52
6 898 99
6 921 -18
6 925 66
6 931 82
6 935 51
6 939 -62
6 940 61
6 941 8
6 947 -66
6 970 57
6 975 71
6 980 -96
6 983 88
6 988 -93
6 989 -78
7 16 -93
7 27 5
7 28 72
7 38 -35
7 40 41
7 42 -59
7 61 -45
7 72 -44
7 76 -1
7 99 -45
7 112 -66
7 113 37
7 130 84
7 136 -59
7 145 89
7 146 -88
7 150 -18
7 166 14
7 169 44
7 178 99
7 190 80
7 195 87
7 224 14
7 226 20
7 244 -18
7 245 84
7 255 -67
7 258 25
7 273 -64
7 282 -2
7 285 -76
7 311 82
7 313 15
7 317 -33
7 327 -21
7 350 57
7 351 -21
7 372 32
7 397 -28
7 405 -9
7 412 -71
7 421 -81
7 428 62
7 430 92
7 448 88
7 456 -73
7 474 -56
7 493 -49
7 522 -53
7 525 4
7 526 -28
7 545 71
7 556 75
7 558 -78
7 568 -74
7 599 -4
7 602 8
7 604 52
7 611 -7
7 631 80
7 633 76
7 640 26
7 646 -26
7 684 -78
7 690 42
7 700 58
7 702 37
7 705 86
7 714 -36
7 718 64
7 727 29
7 728 -55
7 729 79
7 730 -10
7 741 67
7 744 99
7 752 -62
7 753 -2
7 772 -10
7 785 -57
7 786 -23
7 814 -95
7 815 -34
7 816 32
7 821 -98
7 825 -64
7 826 1
7 833 -3
7 838 60
7 849 -46
7 853 38
7 872 11
7 875 -100
7 882 46
7 889 58
7 891 14
7 911 8
7 914 -83
7 922 50
7 942 5
7 950 -12
7 972 79
7 979 -36
8 19 28
8 28 -75
8 34 99
8 50 -82
8 60 21
8 62 97
8 64 -96
8 66 -23
8 77 -98
8 90 91
8 98 93
8 100 76
8 107 -33
8 110 -35
8 113 -86
8 125 -30
8 133 -2
8 148 -90
8 161 81
8 167 -65
8 175 9
8 176 -54
8 192 61
8 230 -14
8 242 -51
8 247 17
8 268 -44
8 277 31
8 294 26
8 295 97
8 322 91
8 329 -86
8 347 82
8 360 32
8 366 57
8 376 -22
8 377 81
8 388 -30
8 400 -98
8 403 -9
8 416 -76
8 443 -43
8 447 -37
8 487 44
8 497 -12
8 505 -90
8 511 31
8 515 -46
8 517 -98
8 530 60
8 536 14
8 537 92
8 555 87
8 556 50
8 559 -20
8 563 95
8 565 -40
8 566 81
8 567 -91
8 569 66
8 574 89
8 583 -93
8 609 87
8 611 33
8 615 49
8 619 30
8 625 85
8 629 49
8 635 57
8 645 -54
8 657 -80
8 666 65
8 676 42
8 682 81
8 693 -92
8 705 33
8 741 -8
8 744 43
8 759 33
8 765 8
8 772 -18
8 776 -92
8 780 -33
8 785 -21
8 791 11
8 792 -66
8 795 51
8 807 -27
8 820 -40
8 834 25
8 835 58
8 837 25
8 839 70
8 852 -68
8 858 80
8 867 59
8 881 -88
8 900 -63
8 914 23
8 920 50
8 949 -94
8 958 65
8 961 74
8 971 9
9 12 22
9 13 -63
9 17 -7
9 19 77
9 56 -90
9 70 -31
9 73 73
9 80 -4
9 84 -75
9 104 -64
9 125 -36
9 127 33
9 142 66
9 147 -28
9 150 77
9 155 41
9 168 -75
9 206 47
9 209 26
9 265 31
9 270 92
9 283 39
9 292 79
9 294 -85
9 304 68
9 322 27
9 347 -74
9 349 41
9 353 58
9 355 -86
9 364 46
9 368 -7
9 377 -21
9 378 29
9 403 -87
9 408 26
9 412 -42
9 418 -63
9 425 -57
9 427 25
9 443 65
9 446 -88
9 448 31
9 453 -47
9 491 -54
9 510 -88
9 512 -79
9 517 9
9 519 46
9 544 -66
9 547 47
9 564 -4
9 574 51
9 581 -71
9 596 11
9 597 55
9 600 -22
9 602 88
9 624 -9
9 626 58
9 627 -96
9 644 24
9 648 -66
9 670 -82
9 682 31
9 684 -68
9 711 -57
9 712 53
9 752 83
9 759 -89
9 763 76
9 767 28
9 772 3
9 784 -2
9 792 -22
9 817 27
9 820 -45
9 844 -23
9 857 -63
9 862 76
9 867 -44
9 868 -2
9 872 42
9 877 5
9 884 97
9 885 38
9 909 -77
9 918 35
9 928 -61
9 930 -33
9 942 -61
9 943 6
9 946 -70
9 956 61
9 981 36
9 987 28
9 995 -8
9 996 12
10 13 -13
10 14 42
10 19 -19
10 23 -15
10 29 -20
10 40 86
10 45 -57
10 50 -67
10 55 54
10 69 75
10 73 7
10 83 39
10 85 -25
10 94 -80
10 103 43
10 105 -69
10 115 -76
10 131 -55
10 164 -71
10 172 -27
10 181 -61
10 183 -50
10 189 30
10 192 -59
10 210 -52
10 215 -89
10 224 20
10 231 -42
10 238 -10
10 242 -87
10 250 87
10 254 31
10 278 55
10 301 7
10 313 98
10 315 97
10 317 63
10 319 -12
10 324 -89
10 328 20
10 334 -64
10 335 21
10 341 -76
10 365 -43
10 367 -44
10 372 -47
10 379 -4
10 383 -43
10 386 73
10 403 -47
10 417 32
10 419 49
10 432 -27
10 452 53
10 453 -81
10 458 -55
10 462 -30
10 469 -18
10 473 15
10 496 -57
10 500 -93
10 504 -25
10 526 -85
10 537 79
10 544 -48
10 560 -9
10 568 -46
10 624 10
10 637 31
10 639 43
10 640 99
10 650 67
10 652 -94
10 656 93
10 662 -16
10 667 -66
10 670 50
10 690 -33
10 691 71
10 696 -70
10 698 -27
10 707 64
10 714 55
10 741 37
10 742 -75
10 766 -50
10 796 51
10 808 -88
10 811 98
10 814 57
10 815 -5
10 829 92
10 842 71
10 876 15
10 900 -19
10 911 -66
10 912 -96
10 919 14
10 921 71
10 924 -12
10 926 46
10 935 -58
10 937 -10
10 939 -78
10 940 -20
10 943 -31
10 964 63
10 969 -33
10 971 41
10 980 -41
10 985 74
10 986 2
10 988 71
10 991 -21
10 995 72
11 16 -22
11 33 89
11 36 -3
11 42 89
11 49 41
11 93 -93
11 99 48
11 108 39
11 117 -69
11 120 -16
11 126 38
11 141 14
11 148 -61
11 161 39
11 165 81
11 185 72
11 189 -61
11 197 -44
11 207 64
11 225 11
11 259 15
11 274 77
11 282 -51
11 288 -80
11 292 64
11 315 -65
11 335 -66
11 339 -20
11 348 -48
11 361 -75
11 376 -1
11 424 -88
11 467 -8
11 488 -64
11 497 -59
11 521 -29
11 548 -1
11 565 72
11 570 -43
11 571 44
11 577 13
11 578 82
11 593 -74
11 595 26
11 599 54
11 618 -67
11 626 -50
11 629 52
11 643 32
11 647 -48
11 654 -82
11 674 22
11 683 -100
11 684 56
11 704 -30
11 728 12
11 751 -5
11 760 -56
11 785 96
11 792 -89
11 793 -75
11 805 -59
11 810 -85
11 832 62
11 833 15
11 836 -97
11 837 -61
11 851 75
11 858 31
11 860 -32
11 861 82
11 863 -55
11 872 80
11 881 -72
11 889 -17
11 894 98
11 897 65
11 898 -63
11 903 -22
11 931 74
11 939 -60
11 944 53
11 961 59
11 971 -80
11 975 -38
11 986 71
11 995 96
11 997 14
12 40 -52
12 52 -56
12 57 -47
12 70 84
12 84 34
12 93 -26
12 100 47
12 127 -31
12 130 -7
12 139 13
12 141 -14
12 142 -26
12 146 -79
12 147 62
12 155 87
12 170 23
12 171 -27
12 180 -50
12 182 -1
12 191 15
12 206 51
12 209 -39
12 220 -15
12 226 -66
12 230 36
12 242 89
12 243 66
12 253 -36
12 256 -29
12 261 65
12 267 -70
12 269 26
12 275 -42
12 288 45
12 296 29
12 331 64
12 337 -20
12 347 65
12 349 -35
12 355 -4
12 365 -26
12 368 68
12 372 -75
12 387 49
12 398 -89
12 399 50
12 415 -88
12 432 6
12 451 -71
12 457 -74
12 466 4
12 479 91
12 484 -59
12 500 24
12 502 -54
12 512 -45
12 513 97
12 553 -75
12 568 35
12 579 -41
12 594 34
12 601 -52
12 618 -81
12 647 -87
12 648 27
12 655 44
12 669 70
12 683 -56
12 686 -68
12 688 -94
12 693 -58
12 707 -4
12 717 -19
12 719 -94
12 726 59
12 734 64
12 744 -63
12 747 -46
12 755 -54
12 759 -93
12 769 -89
12 783 75
12 787 82
12 793 91
12 806 39
12 817 5
12 822 58
12 826 -48
12 830 35
12 831 17
12 838 -77
12 852 -89
12 855 58
12 865 30
12 881 -36
12 893 73
12 931 47
12 934 -7
12 940 -27
12 941 -75
12 949 52
12 966 -28
12 969 -88
12 972 -6
12 990 -18
12 1000 -19
13 31 -74
13 51 24
13 54 -62
13 68 6
13 71 -81
13 93 -48
13 96 -18
13 124 -9
13 135 -2
13 139 59
13 148 -14
13 159 53
13 182 8
13 194 -57
13 201 -72
13 204 95
13 212 82
13 213 95
13 217 -76
13 237 94
13 238 34
13 245 80
13 247 19
13 251 16
13 260 79
13 276 -56
13 278 -19
13 284 -31
13 285 -94
13 291 -98
13 298 -64
13 300 -22
13 303 -13
13 314 -9
13 319 28
13 321 84
13 333 -74
13 354 -56
13 362 2
13 363 69
13 364 57
13 374 -79
13 375 -12
13 376 62
13 382 80
13 385 -42
13 390 30
13 401 -58
13 424 -5
13 432 11
13 433 -81
13 436 81
13 448 18
13 454 14
13 471 -50
13 485 74
13 492 57
13 528 52
13 545 9
13 554 -75
13 564 -28
13 572 -65
13 578 -41
13 595 -4
13 599 46
13 605 -86
13 606 -47
13 608 -30
13 639 -94
13 667 90
13 699 21
13 700 -74
13 708 34
13 715 -49
13 724 80
13 735 -98
13 757 37
13 768 91
13 783 31
13 788 -31
13 796 -70
13 834 59
13 836 19
13 850 88
13 871 -87
13 878 -30
13 881 74
13 883 -22
13 887 56
13 894 7
13 896 72
13 899 96
13 904 51
13 915 -95
13 932 63
13 935 -74
13 939 -24
13 941 -91
13 948 2
13 961 48
13 968 -69
14 15 10
14 20 -31
14 30 54
14 47 -77
14 60 61
14 65 -65
14 71 22
14 79 -30
14 83 58
14 93 81
14 105 -62
14 111 44
14 117 -90
14 126 -56
14 140 -65
14 145 82
14 153 91
14 158 -93
14 174 38
14 175 78
14 180 -50
14 191 -14
14 195 51
14 197 -37
14 201 -26
14 208 16
14 210 33
14 220 78
14 235 -22
14 262 21
14 266 90
14 273 33
14 274 -71
14 295 -54
14 299 -19
14 303 98
14 317 53
14 322 -45
14 334 -10
14 335 5
14 346 63
14 351 -26
14 367 -29
14 386 -27
14 424 95
14 437 55
14 444 -5
14 453 64
14 456 27
14 457 -78
14 460 -86
14 461 -47
14 462 6
14 465 30
14 473 10
14 487 93
14 488 -76
14 498 7
14 512 38
14 515 -53
14 527 -18
14 536 13
14 549 50
14 550 -77
14 556 7
14 567 68
14 577 49
14 583 5
14 600 -27
14 605 89
14 607 -40
14 615 86
14 623 42
14 624 -56
14 635 11
14 652 -87
14 653 -31
14 656 -86
14 662 -45
14 665 73
14 672 63
14 699 -97
14 700 -65
14 705 -35
14 719 13
14 737 -36
14 747 -72
14 752 -69
14 765 -15
14 773 23
14 774 -8
14 780 -69
14 785 54
14 786 -4
14 788 -73
14 796 21
14 805 86
14 821 22
14 836 60
14 848 -73
14 855 -18
14 863 3
14 878 22
14 901 -79
14 909 45
14 926 -78
14 929 38
14 940 9
14 943 56
14 971 -73
14 973 -97
14 981 -62
14 999 -81
15 20 -41
15 21 48
15 28 72
15 44 41
15 55 -50
15 62 -74
15 63 47
15 69 -94
15 71 45
15 125 31
15 128 -80
15 137 -56
15 146 -16
15 159 10
15 171 33
15 181 -33
15 182 57
15 202 -69
15 221 -24
15 224 -71
15 256 -80
15 258 6
15 278 27
15 287 94
15 289 -84
15 309 -91
15 320 40
15 350 -100
15 365 -6
15 375 -99
15 389 11
15 391 69
15 392 63
15 402 -31
15 416 62
15 420 -31
15 423 -28
15 424 -92
15 432 -35
15 436 87
15 443 -17
15 448 69
15 455 -67
15 460 1
15 500 -89
15 501 25
15 509 -29
15 522 -45
15 523 98
15 544 -34
15 556 80
15 560 -53
15 561 -57
15 565 62
15 573 7
15 586 -14
15 597 3
15 599 -71
15 609 82
15 644 -63
15 647 82
15 656 35
15 658 -55
15 663 65
15 680 -79
15 684 -67
15 692 23
15 697 94
15 748 -27
15 750 72
15 751 -84
15 758 -56
15 768 -40
15 795 -56
15 801 51
15 803 16
15 816 98
15 831 39
15 841 -86
15 852 67
15 857 -16
15 862 -79
15 878 -28
15 899 71
15 910 13
15 914 71
15 924 90
15 934 91
15 944 25
15 956 -70
15 973 63
15 987 -99
15 993 -27
15 995 47
15 1000 38
16 17 50
16 46 4
16 73 -52
16 93 -13
16 102 -53
16 105 -88
16 111 43
16 116 -4
16 137 35
16 143 -85
16 155 -28
16 160 32
16 163 64
16 165 -14
16 186 79
16 192 90
16 198 40
16 202 46
16 222 -29
16 234 6
16 237 -74
16 245 14
16 270 -30
16 277 86
16 278 -37
16 282 -16
16 298 44
16 316 -95
16 326 -21
16 336 -58
16 345 46
16 349 95
16 375 -89
16 394 -63
16 403 -93
16 413 41
16 443 -22
16 445 23
16 449 53
16 451 67
16 452 -75
16 458 67
16 463 -86
16 470 -77
16 508 71
16 519 47
16 576 67
16 580 -38
16 594 5
16 598 82
16 600 -39
16 614 86
16 651 -55
16 665 -67
16 704 -34
16 734 16
16 785 84
16 800 -50
16 828 -68
16 846 -11
16 852 69
16 864 33
16 866 -86
16 869 19
16 875 -83
16 888 -73
16 902 71
16 915 -87
16 919 35
16 938 -94
16 939 -95
16 947 96
16 960 3
16 963 2
17 21 47
17 36 -72
17 44 95
17 47 97
17 49 -54
17 59 -6
17 66 -58
17 70 16
17 91 -41
17 100 17
17 123 -61
17 138 -66
17 139 80
17 188 88
17 192 35
17 209 36
17 215 61
17 222 -100
17 226 22
17 230 16
17 278 79
17 283 34
17 299 85
17 303 40
17 359 77
17 360 4
17 363 51
17 371 -6
17 377 61
17 405 72
17 413 23
17 414 41
17 430 14
17 444 -17
17 478 24
17 499 -92
17 501 56
17 504 -81
17 519 63
17 525 84
17 552 -39
17 561 -6
17 572 -28
17 582 91
17 583 37
17 587 98
17 594 26
17 601 94
17 606 -30
17 608 88
17 647 -97
17 648 24
17 656 -37
17 669 79
17 671 -61
17 676 76
17 683 54
17 688 91
17 690 74
17 694 9
17 709 -84
17 713 41
17 720 -52
17 728 71
17 740 61
17 757 43
17 759 -97
17 773 -53
17 776 -11
17 786 43
17 798 -53
17 800 47
17 830 -9
17 838 -94
17 843 73
17 864 85
17 867 14
17 879 47
17 882 -43
17 886 86
17 894 21
17 895 83
17 931 -18
17 958 -4
17 959 -3
17 963 29
17 966 19
17 1000 99
18 45 -33
18 46 -59
18 50 -81
18 54 90
18 55 -29
18 69 -16
18 94 -63
18 105 25
18 106 -68
18 124 -42
18 150 -46
18 160 -67
18 171 62
18 180 61
18 186 -83
18 189 -34
18 191 -87
18 206 -52
18 209 -14
18 212 -28
18 213 9
18 221 94
18 261 76
18 296 -71
18 299 41
18 325 60
18 328 92
18 332 -35
18 337 53
18 341 84
18 351 83
18 363 -63
18 372 53
18 383 98
18 384 9
18 405 -60
18 413 -76
18 416 90
18 427 82
18 445 56
18 465 -19
18 471 -55
18 504 -28
18 510 1
18 522 -86
18 524 -73
18 526 -34
18 544 48
18 546 -25
18 566 -61
18 567 -79
18 568 -60
18 582 75
18 595 -59
18 601 64
18 610 -57
18 620 -45
18 629 -90
18 635 -48
18 655 -14
18 665 -15
18 670 96
18 680 53
18 684 4
18 689 46
18 690 34
18 693 -29
18 695 -80
18 696 45
18 728 50
18 734 53
18 747 -28
18 754 59
18 756 -72
18 770 -35
18 783 -30
18 785 -65
18 811 -83
18 814 65
18 827 -61
18 833 -74
18 834 99
18 837 -27
18 851 38
18 855 -8
18 856 -66
18 862 -4
18 872 80
18 880 -4
18 884 -21
18 895 63
18 903 88
18 929 84
18 935 -19
18 960 3
18 969 -13
18 973 42
18 978 -16
18 994 99
19 20 -83
19 22 -55
19 44 87
19 59 58
19 81 72
19 101 7
19 123 -46
19 152 -49
19 185 -65
19 197 -72
19 203 -47
19 208 95
19 227 -62
19 231 57
19 246 91
19 254 -96
19 276 20
19 287 74
19 300 -56
19 319 -47
19 322 51
19 330 94
19 344 -86
19 352 10
19 360 99
19 362 52
19 370 54
19 398 61
19 404 -97
19 410 58
19 414 -72
19 474 19
19 490 -100
19 494 -43
19 506 -45
19 508 28
19 531 49
19 538 23
19 541 61
19 547 80
19 563 88
19 578 67
19 590 -36
19 630 -22
19 635 14
19 643 96
19 677 63
19 679 21
19 685 -16
19 688 1
19 718 -37
19 733 90
19 738 56
19 742 95
19 751 -41
19 758 -17
19 768 27
19 791 4
19 801 73
19 814 -32
19 817 -25
19 823 -32
19 832 99
19 835 96
19 839 -46
19 853 94
19 859 -78
19 865 17
19 884 19
19 893 71
19 894 26
19 902 15
19 904 66
19 911 68
19 920 87
19 922 70
19 927 90
19 929 -6
19 937 34
19 964 -83
19 971 -53
19 972 -6
19 974 -77
19 992 -56
20 31 -13
20 35 -46
20 36 -37
20 37 21
20 46 -75
20 49 24
20 50 76
20 54 59
20 59 56
20 73 99
20 119 -24
20 126 36
20 131 -93
20 151 96
20 160 25
20 163 80
20 186 -92
20 210 73
20 221 -96
20 227 -36
20 229 76
20 255 -21
20 262 19
20 264 -66
20 266 -7
20 270 95
20 282 -65
20 297 8
20 308 49
20 309 13
20 322 24
20 343 -14
20 349 -65
20 354 13
20 357 60
20 401 -68
20 425 -62
20 434 38
20 435 80
20 447 -65
20 458 -26
20 462 99
20 497 92
20 505 30
20 513 -10
20 518 -96
20 534 -27
20 538 -24
20 541 -63
20 556 -85
20 558 -100
20 564 -76
20 569 -15
20 581 47
20 585 73
20 588 -68
20 593 38
20 600 27
20 601 63
20 623 -82
20 627 -3
20 632 62
20 649 -100
20 677 -66
20 685 -27
20 698 59
20 701 95
20 713 -16
20 734 65
20 745 -75
20 749 54
20 753 -34
20 765 51
20 787 14
20 796 -86
20 798 98
20 800 62
20 801 -12
20 823 -45
20 828 -91
20 835 64
20 836 28
20 856 -75
20 858 -13
20 885 97
20 895 -35
20 898 -75
20 899 37
20 906 65
20 917 -68
20 938 33
20 948 43
20 955 18
20 956 57
20 961 56
20 963 87
20 971 1
20 988 -99
20 995 -9
21 27 -43
21 34 -23
21 57 17
21 69 82
21 108 67
21 109 -59
21 119 -40
21 133 4
21 146 -4
21 165 53
21 166 -34
21 181 28
21 189 -50
21 194 -31
21 195 46
21 196 90
21 204 -44
21 215 96
21 221 -41
21 223 -21
21 235 -52
21 243 58
21 260 13
21 261 -43
21 269 -76
21 271 35
21 288 -75
21 330 -46
21 341 -17
21 362 48
21 373 -33
21 377 -7
21 385 -9
21 389 -84
21 395 -86
21 399 -90
21 415 -33
21 423 -60
21 431 -90
21 436 -57
21 443 31
21 459 -13
21 473 60
21 474 65
21 483 63
21 496 88
21 512 -72
21 522 -26
21 529 -25
21 532 54
21 539 -4
21 541 -47
21 548 49
21 556 -37
21 568 -64
21 572 7
21 575 99
21 576 60
21 578 -90
21 583 52
21 605 52
21 615 -4
21 625 -28
21 627 -46
21 646 -68
21 669 3
21 677 -77
21 689 75
21 695 82
21 735 81
21 739 91
21 764 -59
21 768 -26
21 771 -23
21 780 28
21 781 -88
21 782 51
21 799 -96
21 802 93
21 812 81
21 813 -24
21 818 56
21 847 -85
21 858 75
21 869 -32
21 877 -69
21 878 10
21 880 -35
21 886 12
21 907 90
21 950 31
21 962 -44
21 972 87
21 974 77
21 982 -61
22 25 -69
22 26 93
22 42 42
22 43 -96
22 57 -72
22 65 -17
22 69 -54
22 78 73
22 93 -69
22 95 59
22 115 -82
22 123 59
22 139 -52
22 140 -83
22 150 -75
22 152 -87
22 157 -49
22 158 -25
22 161 47
22 162 48
22 163 13
22 165 48
22 167 -11
22 172 -11
22 186 98
22 202 -16
22 215 84
22 257 93
22 261 -28
22 267 -41
22 277 -75
22 302 -100
22 304 -1
22 311 63
22 313 24
22 329 -10
22 336 86
22 354 87
22 355 44
22 358 54
22 373 -57
22 383 -68
22 386 -5
22 390 -76
22 396 82
22 416 99
22 426 -58
22 437 84
22 464 63
22 468 -78
22 481 10
22 498 -38
22 500 9
22 525 63
22 543 31
22 547 -58
22 561 72
22 572 -64
22 587 -64
22 602 2
22 604 48
22 606 82
22 612 11
22 620 76
22 622 99
