# NAME: be1000.4
# COMMENT: Beasley instances from ORLIB. Converted to a MAX-CUT problem.
1001 50617
11 159 -25
11 163 74
11 169 -20
11 194 -84
11 200 -67
11 208 -69
11 213 -31
11 224 85
11 243 -42
11 254 -38
11 279 -54
11 281 24
11 285 76
11 286 -63
11 287 -70
11 288 -88
11 297 5
11 303 -45
11 311 -21
11 312 71
11 314 -34
11 319 -44
11 336 7
11 340 -51
11 348 62
11 369 -49
11 370 86
11 376 -79
11 388 45
11 400 -80
11 427 -43
11 439 -94
11 440 32
11 446 38
11 450 56
11 451 57
11 465 95
11 466 -62
11 480 -66
11 489 30
11 502 12
11 517 67
11 521 44
11 552 -37
11 572 71
11 583 -17
11 586 -60
11 602 -29
11 603 29
11 604 57
11 617 -59
11 652 88
11 654 68
11 674 69
11 676 17
11 681 48
11 687 93
11 697 -53
11 710 -33
11 716 -96
11 717 -47
11 720 38
11 722 -52
11 732 81
11 739 42
11 744 49
11 767 37
11 771 74
11 794 -71
11 800 83
11 803 15
11 826 -82
11 845 30
11 854 40
11 856 -8
11 869 -14
11 895 28
11 900 -47
11 943 -54
11 948 -15
11 958 -60
11 961 -87
11 974 -27
11 976 92
11 977 7
11 980 31
11 985 -86
11 994 39
11 998 16
12 15 65
12 18 10
12 21 -49
12 27 -99
12 60 38
12 68 -30
12 78 91
12 95 64
12 108 43
12 132 77
12 146 29
12 161 85
12 165 -76
12 177 -37
12 178 -30
12 196 -90
12 197 -61
12 202 23
12 220 49
12 222 9
12 230 93
12 238 -69
12 244 92
12 251 47
12 252 96
12 262 -20
12 308 9
12 334 -42
12 348 -40
12 349 14
12 356 -59
12 364 -82
12 395 11
12 398 -73
12 399 56
12 423 -2
12 433 -37
12 437 -19
12 438 -66
12 439 18
12 459 -87
12 462 36
12 481 12
12 508 76
12 528 -90
12 532 -86
12 565 46
12 566 -52
12 573 17
12 582 -3
12 587 -8
12 588 31
12 589 90
12 619 62
12 629 -55
12 632 73
12 638 67
12 645 -93
12 646 -12
12 652 -7
12 658 3
12 671 29
12 674 -57
12 696 -29
12 708 57
12 710 -86
12 722 -80
12 730 17
12 750 -53
12 758 -61
12 769 61
12 789 -34
12 793 22
12 803 39
12 820 44
12 827 29
12 842 -68
12 856 -60
12 858 81
12 867 -12
12 881 -10
12 937 -86
12 942 -76
12 948 66
12 959 72
12 968 -24
12 977 15
12 983 86
13 30 49
13 50 61
13 55 -23
13 60 -60
13 77 43
13 81 -16
13 84 -68
13 87 91
13 93 95
13 108 -91
13 134 2
13 138 80
13 147 50
13 158 -33
13 172 -2
13 177 63
13 181 -8
13 208 -88
13 215 2
13 242 33
13 245 91
13 262 65
13 277 -45
13 284 59
13 298 52
13 300 3
13 308 89
13 309 22
13 327 2
13 340 -55
13 346 51
13 351 92
13 357 -32
13 368 22
13 375 40
13 378 -58
13 402 -11
13 414 -58
13 415 -75
13 434 -10
13 443 81
13 484 61
13 487 33
13 493 -27
13 498 1
13 499 -17
13 502 14
13 513 48
13 516 -17
13 535 -86
13 562 98
13 577 51
13 580 -28
13 584 47
13 594 -3
13 617 23
13 635 -82
13 639 53
13 642 55
13 652 -59
13 661 -23
13 690 27
13 702 88
13 714 -61
13 721 -11
13 732 95
13 737 40
13 738 -96
13 763 -85
13 764 7
13 765 -74
13 771 24
13 802 65
13 805 -18
13 808 -22
13 843 16
13 851 -58
13 866 51
13 874 6
13 880 68
13 890 65
13 899 27
13 916 20
13 917 -63
13 927 -50
13 929 17
13 934 32
13 940 1
13 942 61
13 948 -64
13 967 27
13 979 36
13 981 -15
13 984 -67
13 991 4
13 997 -22
14 23 -14
14 30 -32
14 32 -80
14 39 89
14 43 -57
14 48 71
14 50 93
14 64 -18
14 66 81
14 68 -36
14 76 -42
14 82 47
14 84 77
14 86 69
14 97 -69
14 102 35
14 117 -28
14 131 -66
14 137 -25
14 142 -84
14 153 70
14 156 59
14 159 16
14 165 -49
14 169 75
14 170 -55
14 206 -65
14 216 83
14 220 -18
14 232 -90
14 241 74
14 260 48
14 278 -61
14 296 -93
14 301 85
14 305 -96
14 306 -84
14 307 67
14 314 -16
14 315 65
14 323 31
14 330 -46
14 334 62
14 337 -11
14 341 78
14 344 82
14 368 52
14 374 -51
14 382 98
14 391 92
14 395 80
14 417 64
14 426 48
14 441 59
14 460 12
14 466 -4
14 479 32
14 486 -3
14 497 10
14 505 62
14 507 35
14 508 -42
14 545 -36
14 549 -19
14 561 55
14 599 -23
14 616 -22
14 619 37
14 631 -1
14 632 10
14 633 5
14 642 -55
14 646 -10
14 652 16
14 653 47
14 663 23
14 683 -24
14 685 47
14 708 -15
14 723 -51
14 724 -8
14 733 -11
14 736 -74
14 746 -100
14 757 -38
14 766 -13
14 770 -63
14 773 75
14 789 -29
14 796 90
14 816 -17
14 832 6
14 840 -64
14 848 -65
14 858 75
14 859 8
14 860 -10
14 878 -33
14 884 -25
14 889 68
14 892 -86
14 902 -41
14 912 69
14 915 -23
14 930 59
14 937 12
14 943 94
14 956 -33
14 961 -51
14 984 -38
14 987 -96
14 990 73
15 18 -81
15 24 63
15 44 -61
15 71 74
15 117 -94
15 140 46
15 153 3
15 160 -17
15 182 -83
15 183 41
15 200 67
15 216 -80
15 223 18
15 253 95
15 266 89
15 311 50
15 313 81
15 344 -9
15 350 96
15 374 41
15 376 97
15 379 9
15 392 21
15 412 -68
15 413 -100
15 418 -83
15 437 49
15 441 -93
15 448 -55
15 467 -86
15 473 -58
15 485 76
15 516 51
15 519 -28
15 527 -89
15 530 81
15 532 25
15 540 2
15 545 -8
15 547 76
15 558 48
15 564 39
15 567 10
15 572 28
15 580 74
15 586 -65
15 608 71
15 623 96
15 631 45
15 636 29
15 648 88
15 651 54
15 670 61
15 671 54
15 691 -85
15 692 -59
15 709 -80
15 723 86
15 764 -47
15 767 -71
15 780 23
15 785 97
15 788 5
15 795 -4
15 814 17
15 821 -71
15 827 10
15 830 86
15 831 -93
15 879 63
15 907 66
15 912 68
15 939 -84
15 944 -97
15 965 79
15 972 -17
15 974 39
15 995 -46
16 58 40
16 66 -55
16 79 93
16 88 21
16 112 -100
16 116 -69
16 124 -50
16 139 -15
16 141 73
16 151 78
16 155 9
16 157 -36
16 191 35
16 199 41
16 213 -91
16 235 -100
16 236 1
16 237 43
16 238 -15
16 240 60
16 242 13
16 250 -59
16 252 28
16 254 46
16 273 -44
16 287 -28
16 293 -26
16 297 23
16 306 9
16 313 -55
16 314 -4
16 327 -19
16 332 37
16 347 69
16 362 89
16 363 -79
16 371 39
16 372 70
16 378 -47
16 381 45
16 411 70
16 419 -78
16 423 -33
16 430 3
16 431 -26
16 434 -61
16 439 -74
16 443 62
16 446 -68
16 450 -1
16 452 68
16 457 86
16 470 3
16 479 -37
16 488 -73
16 489 73
16 495 53
16 514 59
16 516 24
16 522 -77
16 523 -29
16 526 7
16 538 82
16 560 -34
16 576 -22
16 579 -99
16 589 22
16 600 24
16 612 -76
16 613 8
16 630 84
16 641 -87
16 645 -44
16 659 42
16 671 2
16 679 -86
16 680 72
16 683 4
16 689 -2
16 691 59
16 711 19
16 736 76
16 759 -11
16 769 6
16 778 -100
16 780 -48
16 807 27
16 810 24
16 812 -99
16 832 96
16 834 -61
16 853 17
16 854 34
16 909 -77
16 915 57
16 941 -91
16 957 -20
16 962 -10
16 970 -51
16 972 -100
16 993 39
17 19 99
17 29 17
17 30 -5
17 43 95
17 64 90
17 66 -29
17 75 -70
17 80 80
17 88 -17
17 99 97
17 110 -28
17 135 49
17 138 86
17 141 24
17 162 81
17 166 44
17 194 -37
17 196 1
17 198 14
17 210 91
17 214 32
17 217 -88
17 224 -10
17 234 -14
17 261 -93
17 268 81
17 281 -83
17 299 39
17 311 26
17 312 -32
17 319 77
17 324 -46
17 329 -69
17 337 -63
17 339 53
17 341 6
17 358 -42
17 359 -74
17 373 -78
17 375 88
17 376 -48
17 385 42
17 388 72
17 389 -3
17 391 -58
17 392 8
17 438 59
17 441 -13
17 448 -58
17 455 -34
17 457 -64
17 465 87
17 466 -13
17 486 -60
17 494 61
17 520 -64
17 548 -44
17 551 91
17 567 -37
17 569 54
17 579 -5
17 604 -23
17 606 72
17 625 -53
17 650 97
17 666 28
17 677 -80
17 686 34
17 703 -65
17 706 -67
17 714 -97
17 718 15
17 731 22
17 739 60
17 755 30
17 759 -45
17 767 11
17 771 85
17 783 65
17 784 -24
17 803 59
17 807 -2
17 808 -95
17 823 70
17 829 97
17 839 -46
17 871 80
17 873 25
17 875 -82
17 876 -57
17 935 89
17 945 54
17 950 -49
17 954 94
17 958 -50
17 964 49
17 969 -68
17 985 25
17 995 -85
18 38 -18
18 42 -24
18 44 80
18 56 44
18 57 -57
18 71 23
18 80 27
18 128 -12
18 132 -77
18 188 98
18 196 27
18 205 -6
18 212 13
18 218 -53
18 233 -11
18 236 58
18 264 -48
18 266 -29
18 280 -37
18 290 -38
18 292 -72
18 300 23
18 332 -55
18 345 -15
18 354 72
18 367 -66
18 372 -51
18 386 21
18 404 89
18 416 71
18 418 92
18 419 59
18 429 -12
18 446 -52
18 447 -71
18 451 59
18 460 89
18 469 -35
18 480 -81
18 488 -1
18 501 26
18 517 67
18 523 -43
18 531 65
18 536 79
18 540 4
18 556 -14
18 567 -22
18 594 -32
18 601 -69
18 629 99
18 631 -12
18 642 6
18 649 -36
18 657 7
18 663 5
18 667 -70
18 671 10
18 681 24
18 682 41
18 706 68
18 713 52
18 721 -57
18 736 -13
18 740 15
18 767 94
18 777 44
18 785 -43
18 804 -33
18 815 24
18 828 8
18 844 54
18 882 75
18 893 -1
18 907 81
18 922 63
18 926 59
18 939 -13
18 953 80
18 958 -1
18 964 26
19 45 -67
19 47 37
19 63 1
19 69 35
19 71 -48
19 72 -33
19 77 6
19 79 38
19 103 37
19 115 29
19 138 -43
19 142 54
19 149 72
19 152 -38
19 158 -82
19 162 36
19 164 -73
19 188 -91
19 192 99
19 198 -90
19 200 -18
19 208 53
19 223 -13
19 250 -97
19 262 -75
19 263 -35
19 266 14
19 267 -38
19 343 86
19 351 -51
19 355 -81
19 364 39
19 372 90
19 387 -30
19 390 34
19 396 65
19 402 -4
19 405 50
19 417 -23
19 418 -94
19 430 -55
19 444 85
19 460 -53
19 500 -65
19 504 -45
19 515 -16
19 526 -54
19 548 73
19 552 -1
19 557 -41
19 584 69
19 585 -99
19 597 -96
19 606 57
19 617 28
19 618 -82
19 631 -71
19 652 -24
19 668 57
19 677 90
19 686 31
19 696 5
19 731 28
19 747 -30
19 771 -82
19 773 -87
19 775 50
19 781 -67
19 788 -28
19 790 -77
19 793 -45
19 795 -1
19 796 62
19 823 -43
19 839 -19
19 841 -100
19 847 -32
19 851 -58
19 856 36
19 860 8
19 872 71
19 897 95
19 900 23
19 924 97
19 927 -30
19 945 -19
19 980 -69
19 982 -23
19 985 -47
19 994 32
19 997 21
20 22 21
20 24 -68
20 28 56
20 34 -93
20 48 45
20 49 -56
20 51 44
20 87 -79
20 92 26
20 114 90
20 143 59
20 148 65
20 151 -64
20 158 -32
20 192 84
20 210 61
20 216 81
20 221 27
20 225 94
20 226 -80
20 230 -63
20 236 -77
20 241 63
20 242 -84
20 244 53
20 249 -5
20 261 40
20 275 -97
20 287 59
20 292 -100
20 293 -55
20 294 -55
20 304 25
20 322 22
20 340 85
20 348 -40
20 358 -97
20 361 87
20 364 67
20 367 90
20 380 -21
20 385 -53
20 395 -39
20 398 -34
20 399 -55
20 400 -100
20 407 61
20 420 95
20 421 97
20 448 33
20 450 -69
20 460 5
20 490 1
20 499 -90
20 500 86
20 501 22
20 520 -92
20 528 42
20 535 18
20 550 8
20 566 -84
20 582 -12
20 591 -50
20 594 -37
20 603 -84
20 612 91
20 638 -81
20 641 -40
20 649 57
20 652 -40
20 654 -76
20 655 -63
20 663 -26
20 693 56
20 696 -20
20 721 31
20 759 18
20 766 -32
20 771 57
20 785 28
20 794 -62
20 803 -63
20 805 -46
20 813 -49
20 830 83
20 854 -70
20 855 98
20 865 -87
20 899 -21
20 902 39
20 924 -11
20 946 24
20 952 99
20 954 85
20 957 -57
20 961 -46
20 992 -20
21 23 97
21 28 87
21 41 -60
21 59 -55
21 61 28
21 78 -12
21 94 -63
21 100 63
21 122 -57
21 129 96
21 141 35
21 159 93
21 165 -39
21 176 64
21 178 -65
21 180 -46
21 183 17
21 185 22
21 186 45
21 188 -72
21 189 61
21 210 -28
21 213 9
21 219 1
21 221 92
21 263 29
21 264 -75
21 265 29
21 267 -85
21 268 -88
21 270 32
21 300 41
21 308 87
21 312 -59
21 340 95
21 387 -46
21 411 25
21 433 26
21 440 31
21 442 43
21 453 77
21 489 5
21 490 37
21 492 -72
21 506 -66
21 507 -5
21 515 -24
21 521 63
21 527 53
21 532 2
21 538 96
21 540 42
21 562 -64
21 566 40
21 572 90
21 577 99
21 586 -38
21 592 46
21 598 89
21 601 -70
21 636 46
21 648 -67
21 671 -49
21 672 72
21 678 76
21 706 -56
21 714 89
21 722 -67
21 731 78
21 739 -30
21 742 67
21 754 2
21 762 -25
21 767 34
21 770 17
21 773 -40
21 782 -89
21 785 -14
21 791 35
21 809 -51
21 812 -75
21 814 74
21 815 14
21 874 -8
21 903 -56
21 909 1
21 915 -48
21 920 90
21 925 -8
21 940 79
21 944 35
21 974 34
21 987 89
22 33 -4
22 39 1
22 57 -64
22 62 64
22 86 27
22 88 16
22 107 62
22 126 17
22 127 61
22 137 -27
22 145 -95
22 157 -62
22 171 45
22 178 16
22 186 -37
22 204 20
22 208 -44
22 210 9
22 225 -84
22 234 -98
22 239 -25
22 253 -11
22 274 71
22 308 5
22 311 32
22 325 61
22 330 -96
22 341 84
22 343 -74
22 351 26
22 362 -92
22 378 58
22 386 21
22 404 -73
22 405 -60
22 409 -33
22 413 -38
22 442 -71
22 443 27
22 466 86
22 474 58
22 478 -62
22 489 -43
22 497 -63
22 546 38
22 556 -53
22 559 67
22 568 -71
22 576 -94
22 582 -18
22 586 21
22 613 99
22 624 71
22 633 2
22 641 -51
22 655 50
22 674 -30
22 684 -49
22 685 -55
22 689 30
22 709 -49
22 733 -63
22 734 -10
22 742 -42
22 750 -41
22 755 -28
22 774 94
22 776 -51
22 778 -81
22 783 -78
22 796 12
22 797 41
22 808 26
22 813 53
22 817 2
22 836 -42
22 838 -82
22 845 -93
22 847 -9
